id,code,prefix,start,end,label
PA3000-3049,PA3000-3049,PA,3000.0,3049.0,Classical literature
PA3050-4505,PA3050-4505,PA,3050.0,4505.0,Greek literature
PA5000-5660,PA5000-5660,PA,5000.0,5660.0,Byzantine and modern Greek literature
PA6000-6971,PA6000-6971,PA,6000.0,6971.0,Roman literature
PA8001-8595,PA8001-8595,PA,8001.0,8595.0,Medieval and modern Latin literature
Q1-390,Q1-390,Q,1.0,390.0,Science (General)
Q1-295,Q1-295,Q,1.0,295.0,General
Q300-390,Q300-390,Q,300.0,390.0,Cybernetics
Q350-390,Q350-390,Q,350.0,390.0,Information theory
QA1-939,QA1-939,QA,1.0,939.0,Mathematics
QA1-43,QA1-43,QA,1.0,43.0,General
QA47-59,QA47-59,QA,47.0,59.0,Tables
QA71-90,QA71-90,QA,71.0,90.0,Instruments and machines
QA75-76.95,QA75-76.95,QA,75.0,76.95,Calculating machines
QA75.5-76.95,QA75.5-76.95,QA,75.5,76.95,Electronic computers.    Computer science
QA76.75-76.765,QA76.75-76.765,QA,76.75,76.765,Computer software
QA101-(145),QA101-(145),QA,101.0,145.0,Elementary mathematics.    Arithmetic
QA150-272.5,QA150-272.5,QA,150.0,272.5,Algebra
QA273-280,QA273-280,QA,273.0,280.0,Probabilities.    Mathematical statistics
QA299.6-433,QA299.6-433,QA,299.6,433.0,Analysis
QA440-699,QA440-699,QA,440.0,699.0,Geometry.    Trigonometry.    Topology
QA801-939,QA801-939,QA,801.0,939.0,Analytic mechanics
QB1-991,QB1-991,QB,1.0,991.0,Astronomy
QB1-139,QB1-139,QB,1.0,139.0,General
QB140-237,QB140-237,QB,140.0,237.0,Practical and spherical astronomy
QB275-343,QB275-343,QB,275.0,343.0,Geodesy
QB349-421,QB349-421,QB,349.0,421.0,Theoretical astronomy and celestial mechanics
QB455-456,QB455-456,QB,455.0,456.0,Astrogeology
QB460-466,QB460-466,QB,460.0,466.0,Astrophysics
QB468-480,QB468-480,QB,468.0,480.0,Non-optical methods of astronomy
QB495-903,QB495-903,QB,495.0,903.0,Descriptive astronomy
QB500.5-785,QB500.5-785,QB,500.5,785.0,Solar system
QB799-903,QB799-903,QB,799.0,903.0,Stars
QB980-991,QB980-991,QB,980.0,991.0,Cosmogony.    Cosmology
QC1-999,QC1-999,QC,1.0,999.0,Physics
QC81-114,QC81-114,QC,81.0,114.0,Weights and measures
QC120-168.85,QC120-168.85,QC,120.0,168.85,Descriptive and experimental mechanics
QC170-197,QC170-197,QC,170.0,197.0,"Atomic physics.    Constitution and properties of matter Including molecular physics, relativity,"
QC221-246,QC221-246,QC,221.0,246.0,Acoustics.    Sound
QC251-338.5,QC251-338.5,QC,251.0,338.5,Heat
QC310.15-319,QC310.15-319,QC,310.15,319.0,Thermodynamics
QC350-467,QC350-467,QC,350.0,467.0,Optics.    Light
QC450-467,QC450-467,QC,450.0,467.0,Spectroscopy
QC474-496.9,QC474-496.9,QC,474.0,496.9,Radiation physics (General)
QC501-766,QC501-766,QC,501.0,766.0,Electricity and magnetism
QC501-(721),QC501-(721),QC,501.0,721.0,Electricity
QC669-675.8,QC669-675.8,QC,669.0,675.8,Electromagnetic theory
QC676-678.6,QC676-678.6,QC,676.0,678.6,Radio waves (Theory)
QC701-715.4,QC701-715.4,QC,701.0,715.4,Electric discharge
QC717.6-718.8,QC717.6-718.8,QC,717.6,718.8,Plasma physics.    Ionized gases
QC750-766,QC750-766,QC,750.0,766.0,Magnetism
QC770-798,QC770-798,QC,770.0,798.0,Nuclear    and    particle    physics.        Atomic    energy. Radioactivity
QC793-793.5,QC793-793.5,QC,793.0,793.5,Elementary particle physics
QC794.95-798,QC794.95-798,QC,794.95,798.0,Radioactivity and radioactive substances
QC801-809,QC801-809,QC,801.0,809.0,Geophysics.    Cosmic physics
QC811-849,QC811-849,QC,811.0,849.0,Geomagnetism
QC851-999,QC851-999,QC,851.0,999.0,Meteorology.    Climatology
QC974.5-976,QC974.5-976,QC,974.5,976.0,Meteorological optics
QC980-999,QC980-999,QC,980.0,999.0,Climatology and weather
QC994.95-999,QC994.95-999,QC,994.95,999.0,Weather forecasting
QD1-999,QD1-999,QD,1.0,999.0,Chemistry
QD1-65,QD1-65,QD,1.0,65.0,General
QD71-142,QD71-142,QD,71.0,142.0,Analytical chemistry
QD146-197,QD146-197,QD,146.0,197.0,Inorganic chemistry
QD241-441,QD241-441,QD,241.0,441.0,Organic chemistry
QD415-436,QD415-436,QD,415.0,436.0,Biochemistry
QD450-801,QD450-801,QD,450.0,801.0,Physical and theoretical chemistry
QD625-655,QD625-655,QD,625.0,655.0,Radiation chemistry
QD701-731,QD701-731,QD,701.0,731.0,Photochemistry
QD901-999,QD901-999,QD,901.0,999.0,Crystallography
QE1-996.5,QE1-996.5,QE,1.0,996.5,Geology
QE1-350.62,QE1-350.62,QE,1.0,350.62,General
QE351-399.2,QE351-399.2,QE,351.0,399.2,Mineralogy
QE420-499,QE420-499,QE,420.0,499.0,Petrology
QE500-639.5,QE500-639.5,QE,500.0,639.5,Dynamic and structural geology
QE521-545,QE521-545,QE,521.0,545.0,Volcanoes and earthquakes
QE601-613.5,QE601-613.5,QE,601.0,613.5,Structural geology
QE640-699,QE640-699,QE,640.0,699.0,Stratigraphy
QE701-760,QE701-760,QE,701.0,760.0,Paleontology
QE760.8-899.2,QE760.8-899.2,QE,760.8,899.2,Paleozoology
QE901-996.5,QE901-996.5,QE,901.0,996.5,Paleobotany
QH1-278.5,QH1-278.5,QH,1.0,278.5,Natural history (General)
QH1-(199.5),QH1-(199.5),QH,1.0,199.5,General
QH201-278.5,QH201-278.5,QH,201.0,278.5,Microscopy
QH301-705.5,QH301-705.5,QH,301.0,705.5,Biology (General)
QH359-425,QH359-425,QH,359.0,425.0,Evolution
QH426-470,QH426-470,QH,426.0,470.0,Genetics
QH471-489,QH471-489,QH,471.0,489.0,Reproduction
QH501-531,QH501-531,QH,501.0,531.0,Life
QH540-549.5,QH540-549.5,QH,540.0,549.5,Ecology
QH573-671,QH573-671,QH,573.0,671.0,Cytology
QH705-705.5,QH705-705.5,QH,705.0,705.5,Economic biology
QK1-989,QK1-989,QK,1.0,989.0,Botany
QK1-474.5,QK1-474.5,QK,1.0,474.5,General
QK474.8-495,QK474.8-495,QK,474.8,495.0,Spermatophyta.    Phanerogams
QK494-494.5,QK494-494.5,QK,494.0,494.5,Gymnosperms
QK495,QK495,QK,495.0,495.0,Angiosperms
QK504-(638),QK504-(638),QK,504.0,638.0,Cryptogams
QK640-(707),QK640-(707),QK,640.0,707.0,Plant anatomy
QK710-899,QK710-899,QK,710.0,899.0,Plant physiology
QK900-989,QK900-989,QK,900.0,989.0,Plant ecology
QL1-991,QL1-991,QL,1.0,991.0,Zoology
QL1-355,QL1-355,QL,1.0,355.0,General
QL360-599.82,QL360-599.82,QL,360.0,599.82,Invertebrates
QL461-599.82,QL461-599.82,QL,461.0,599.82,Insects
QL605-739.8,QL605-739.8,QL,605.0,739.8,Chordates.    Vertebrates
QL614-639.8,QL614-639.8,QL,614.0,639.8,Fishes
QL640-669.3,QL640-669.3,QL,640.0,669.3,Reptiles and amphibians
QL671-699,QL671-699,QL,671.0,699.0,Birds
QL700-739.8,QL700-739.8,QL,700.0,739.8,Mammals
QL750-795,QL750-795,QL,750.0,795.0,Animal behavior
QL791-795,QL791-795,QL,791.0,795.0,Stories and anecdotes
QL799-799.5,QL799-799.5,QL,799.0,799.5,Morphology
QL801-950.9,QL801-950.9,QL,801.0,950.9,Anatomy
QL951-991,QL951-991,QL,951.0,991.0,Embryology
QM1-695,QM1-695,QM,1.0,695.0,Human anatomy
QM1-511,QM1-511,QM,1.0,511.0,General
QM531-549,QM531-549,QM,531.0,549.0,Regional anatomy
QM550-577.8,QM550-577.8,QM,550.0,577.8,Human and comparative histology
QM601-695,QM601-695,QM,601.0,695.0,Human embryology
QP1-(981),QP1-(981),QP,1.0,981.0,Physiology
QP1-345,QP1-345,QP,1.0,345.0,General
QP351-495,QP351-495,QP,351.0,495.0,Neurophysiology and neuropsychology
QP501-801,QP501-801,QP,501.0,801.0,Animal biochemistry
QR1-502,QR1-502,QR,1.0,502.0,Microbiology
QR1-74.5,QR1-74.5,QR,1.0,74.5,General
QR75-99.5,QR75-99.5,QR,75.0,99.5,Bacteria
QR99.6-99.8,QR99.6-99.8,QR,99.6,99.8,Cyanobacteria
QR100-130,QR100-130,QR,100.0,130.0,Microbial ecology
QR171,QR171,QR,171.0,171.0,Microorganisms in the animal body
QR180-189.5,QR180-189.5,QR,180.0,189.5,Immunology
QR355-502,QR355-502,QR,355.0,502.0,Virology
S1-972,S1-972,S,1.0,972.0,Agriculture (General)
S21-400.5,S21-400.5,S,21.0,400.5,Documents and other collections
S403,S403,S,403.0,403.0,"Agricultural missions, voyages, etc."
S419-482,S419-482,S,419.0,482.0,History
S530-559,S530-559,S,530.0,559.0,Agricultural education
S539.5-542.3,S539.5-542.3,S,539.5,542.3,Research. Experimentation
S544-545.53,S544-545.53,S,544.0,545.53,Agricultural extension work
S548-548.6,S548-548.6,S,548.0,548.6,Historic farms
S550-559,S550-559,S,550.0,559.0,Exhibitions. Fairs
S560-571.5,S560-571.5,S,560.0,571.5,Farm economics. Farm management. Agricultural mathematics
S583-587.73,S583-587.73,S,583.0,587.73,Agricultural chemistry. Agricultural chemicals
S588.4-589.6,S588.4-589.6,S,588.4,589.6,Agricultural physics
S589.7,S589.7,S,589.7,589.7,Agricultural ecology (General)
S589.75-589.76,S589.75-589.76,S,589.75,589.76,Agriculture and the environment
S589.8-589.87,S589.8-589.87,S,589.8,589.87,Plant growing media. Potting soils
S590-599.9,S590-599.9,S,590.0,599.9,Soils. Soil science
S600-600.7,S600-600.7,S,600.0,600.7,Agricultural meteorology. Crops and climate
S602.5-604.37,S602.5-604.37,S,602.5,604.37,Methods and systems of culture. Cropping systems
S604.5-604.64,S604.5-604.64,S,604.5,604.64,Agricultural conservation
S604.8-621.5,S604.8-621.5,S,604.8,621.5,"Melioration: Improvement, reclamation, fertilization, irrigation, etc., of lands"
S605.5,S605.5,S,605.5,605.5,Organic farming. Organiculture
S606-621.5,S606-621.5,S,606.0,621.5,Special classes of lands and reclamation methods
S622-627,S622-627,S,622.0,627.0,Soil conservation and protection
S631-667,S631-667,S,631.0,667.0,Fertilizers and improvement of the soil
S671-760.5,S671-760.5,S,671.0,760.5,Farm machinery and farm engineering
S770-790.3,S770-790.3,S,770.0,790.3,Agricultural structures. Farm buildings
S900-972,S900-972,S,900.0,972.0,Conservation of natural resources
SB1-1110,SB1-1110,SB,1.0,1110.0,Plant culture
SB39,SB39,SB,39.0,39.0,"Horticultural voyages, etc."
SB71-87,SB71-87,SB,71.0,87.0,History
SB107-109,SB107-109,SB,107.0,109.0,Economic botany
SB109.7-111,SB109.7-111,SB,109.7,111.0,Methods for special areas
SB112,SB112,SB,112.0,112.0,Irrigation farming
SB113.2-118.46,SB113.2-118.46,SB,113.2,118.46,Seeds. Seed technology
SB118.48-118.75,SB118.48-118.75,SB,118.48,118.75,Nurseries. Nursery industry
SB119-124,SB119-124,SB,119.0,124.0,Propagation
SB125,SB125,SB,125.0,125.0,Training and pruning
SB126,SB126,SB,126.0,126.0,Artificial light gardening
SB126.5-126.57,SB126.5-126.57,SB,126.5,126.57,Hydroponics. Soilless agriculture
SB127,SB127,SB,127.0,127.0,Forcing
SB128,SB128,SB,128.0,128.0,Growth regulators
SB129-130,SB129-130,SB,129.0,130.0,"Harvesting, curing, storage"
SB169-172.5,SB169-172.5,SB,169.0,172.5,Tree crops
SB175-177,SB175-177,SB,175.0,177.0,Food crops
SB183-317,SB183-317,SB,183.0,317.0,Field crops
SB317.5-319.864,SB317.5-319.864,SB,317.5,319.864,Horticulture. Horticultural crops
SB320-353.5,SB320-353.5,SB,320.0,353.5,Vegetables
SB354-402,SB354-402,SB,354.0,402.0,Fruit and fruit culture
SB381-386,SB381-386,SB,381.0,386.0,Berries and small fruits
SB387-399,SB387-399,SB,387.0,399.0,Grape culture. Viticulture
SB401,SB401,SB,401.0,401.0,Nuts
SB403-450.87,SB403-450.87,SB,403.0,450.87,Flowers and flower culture. Ornamental plants
SB406.7-406.83,SB406.7-406.83,SB,406.7,406.83,Plant propagation
SB409-413,SB409-413,SB,409.0,413.0,Culture of individual plants
SB414,SB414,SB,414.0,414.0,Forcing
SB414.6-417,SB414.6-417,SB,414.6,417.0,Greenhouses and greenhouse culture
SB418-418.4,SB418-418.4,SB,418.0,418.4,Container gardening
SB419-419.3,SB419-419.3,SB,419.0,419.3,Indoor gardening and houseplants
SB419.5,SB419.5,SB,419.5,419.5,Roof gardening. Balcony gardening
SB421-439.8,SB421-439.8,SB,421.0,439.8,Classes of plants
SB441-441.75,SB441-441.75,SB,441.0,441.75,Flower shows. Exhibitions
SB442.5,SB442.5,SB,442.5,442.5,Care and preparation of cut flowers and ornamental plants for market
SB442.8-443.4,SB442.8-443.4,SB,442.8,443.4,Marketing. Cut flower industry. Florists
SB446-446.6,SB446-446.6,SB,446.0,446.6,Horticultural service industry
SB447,SB447,SB,447.0,447.0,"Preservation and reproduction of flowers, fruits, etc."
SB447.5,SB447.5,SB,447.5,447.5,Bonkei. Tray landscapes
SB449-450.87,SB449-450.87,SB,449.0,450.87,Flower arrangement and decoration
SB450.9-467.8,SB450.9-467.8,SB,450.9,467.8,Gardens and gardening
SB469-476.4,SB469-476.4,SB,469.0,476.4,Landscape gardening. Landscape architecture
SB481-486,SB481-486,SB,481.0,486.0,Parks and public reservations
SB599-990.5,SB599-990.5,SB,599.0,990.5,Pests and diseases
SB608,SB608,SB,608.0,608.0,Individual or types of plants or trees
SB610-615,SB610-615,SB,610.0,615.0,"Weeds, parasitic plants, etc."
SB617-618,SB617-618,SB,617.0,618.0,Poisonous plants
SB621-795,SB621-795,SB,621.0,795.0,Plant pathology
SB818-945,SB818-945,SB,818.0,945.0,Economic entomology
SB950-990.5,SB950-990.5,SB,950.0,990.5,Pest control and treatment of diseases. Plant protection
SB950.9-970.4,SB950.9-970.4,SB,950.9,970.4,Pesticides
SB973-973.5,SB973-973.5,SB,973.0,973.5,Soil disinfection
SB974-978,SB974-978,SB,974.0,978.0,Organic plant protection. Biological control
SB979.5-985,SB979.5-985,SB,979.5,985.0,Inspection. Quarantine
SB992-998,SB992-998,SB,992.0,998.0,Economic zoology applied to crops. Agricultural zoology
SD1-669.5,SD1-669.5,SD,1.0,669.5,Forestry
SD11-115,SD11-115,SD,11.0,115.0,Documents
SD119,SD119,SD,119.0,119.0,"Voyages, etc."
SD131-247.5,SD131-247.5,SD,131.0,247.5,History of forestry. Forest conditions
SD250-363.3,SD250-363.3,SD,250.0,363.3,Forestry education
SD388,SD388,SD,388.0,388.0,Forestry machinery and engineering
SD388.5,SD388.5,SD,388.5,388.5,Tools and implements
SD389,SD389,SD,389.0,389.0,Forest roads
SD390-390.43,SD390-390.43,SD,390.0,390.43,Forest soils
SD390.5-390.7,SD390.5-390.7,SD,390.5,390.7,Forest meteorology. Forest microclimatology
SD391-410.9,SD391-410.9,SD,391.0,410.9,Sylviculture
SD411-428,SD411-428,SD,411.0,428.0,Conservation and protection
SD430-559,SD430-559,SD,430.0,559.0,Exploitation and utilization
SD561-669.5,SD561-669.5,SD,561.0,669.5,Administration. Policy
SF1-1100,SF1-1100,SF,1.0,1100.0,Animal culture
SF41-55,SF41-55,SF,41.0,55.0,History
SF84-84.64,SF84-84.64,SF,84.0,84.64,Economic zoology
SF84.82-85.6,SF84.82-85.6,SF,84.82,85.6,Rangelands. Range management. Grazing
SF87,SF87,SF,87.0,87.0,Acclimatization
SF89,SF89,SF,89.0,89.0,Transportation
SF91,SF91,SF,91.0,91.0,Housing and environmental control
SF92,SF92,SF,92.0,92.0,Equipment and supplies
SF94.5-99,SF94.5-99,SF,94.5,99.0,Feeds and feeding. Animal nutrition
SF101-103.5,SF101-103.5,SF,101.0,103.5,"Brands and branding, and other means of identifying"
SF105-109,SF105-109,SF,105.0,109.0,Breeding and breeds
SF111-113,SF111-113,SF,111.0,113.0,"Cost, yield, and profit. Accounting"
SF114-121,SF114-121,SF,114.0,121.0,Exhibitions
SF170-180,SF170-180,SF,170.0,180.0,Working animals
SF191-275,SF191-275,SF,191.0,275.0,Cattle
SF221-250,SF221-250,SF,221.0,250.0,Dairying
SF250.5-275,SF250.5-275,SF,250.5,275.0,Dairy processing. Dairy products
SF277-360.4,SF277-360.4,SF,277.0,360.4,Horses
SF294.2-297,SF294.2-297,SF,294.2,297.0,Horse sports. Horse shows
SF304.5-307,SF304.5-307,SF,304.5,307.0,Driving
SF308.5-310.5,SF308.5-310.5,SF,308.5,310.5,Horsemanship. Riding
SF311-312,SF311-312,SF,311.0,312.0,Draft horses
SF315-315.5,SF315-315.5,SF,315.0,315.5,Ponies
SF321-359.7,SF321-359.7,SF,321.0,359.7,Racing
SF360-360.4,SF360-360.4,SF,360.0,360.4,Feral horses. Wild horses
SF361-361.73,SF361-361.73,SF,361.0,361.73,Donkeys
SF362,SF362,SF,362.0,362.0,Mules
SF371-379,SF371-379,SF,371.0,379.0,Sheep. Wool
SF380-388,SF380-388,SF,380.0,388.0,Goats
SF391-397.83,SF391-397.83,SF,391.0,397.83,Swine
SF402-405,SF402-405,SF,402.0,405.0,Fur-bearing animals
SF405.5-407,SF405.5-407,SF,405.5,407.0,Laboratory animals
SF408-408.6,SF408-408.6,SF,408.0,408.6,Zoo animals
SF409,SF409,SF,409.0,409.0,Small animal culture
SF411-459,SF411-459,SF,411.0,459.0,Pets
SF421-440.2,SF421-440.2,SF,421.0,440.2,Dogs. Dog racing
SF441-450,SF441-450,SF,441.0,450.0,Cats
SF451-455,SF451-455,SF,451.0,455.0,Rabbits and hares
SF456-458.83,SF456-458.83,SF,456.0,458.83,Fishes. Aquariums
SF459,SF459,SF,459.0,459.0,Other animals
SF461-473,SF461-473,SF,461.0,473.0,Birds. Cage birds
SF481-507,SF481-507,SF,481.0,507.0,Poultry. Eggs
SF508-510.6,SF508-510.6,SF,508.0,510.6,Game birds
SF512-513,SF512-513,SF,512.0,513.0,Ornamental birds
SF515-515.5,SF515-515.5,SF,515.0,515.5,Reptiles
SF518,SF518,SF,518.0,518.0,Insect rearing
SF521-539.8,SF521-539.8,SF,521.0,539.8,Bee culture
SF541-560,SF541-560,SF,541.0,560.0,Sericulture. Silk culture
SF561,SF561,SF,561.0,561.0,Lac-insects
SF600-1100,SF600-1100,SF,600.0,1100.0,Veterinary medicine
SF756.5-769.5,SF756.5-769.5,SF,756.5,769.5,Special preclinical sciences
SF780.2-780.7,SF780.2-780.7,SF,780.2,780.7,"Veterinary microbiology, bacteriology, virology, mycology"
SF780.9,SF780.9,SF,780.9,780.9,Veterinary epidemiology. Epizootiology
SF781-809,SF781-809,SF,781.0,809.0,Communicable diseases of animals (General)
SF810,SF810,SF,810.0,810.0,Veterinary parasitology
SF810.5-810.7,SF810.5-810.7,SF,810.5,810.7,Predatory animals and their control
SF811-909,SF811-909,SF,811.0,909.0,"Veterinary medicine of special organs, regions, and systems"
SF910,SF910,SF,910.0,910.0,Other diseases and conditions
SF910.5,SF910.5,SF,910.5,910.5,Veterinary orthopedics
SF911-914.4,SF911-914.4,SF,911.0,914.4,Veterinary surgery
SF914.3-914.4,SF914.3-914.4,SF,914.3,914.4,Veterinary traumatology. Veterinary emergencies
SF914.5,SF914.5,SF,914.5,914.5,Veterinary acupuncture
SF915-919.5,SF915-919.5,SF,915.0,919.5,Veterinary pharmacology
SF925,SF925,SF,925.0,925.0,Veterinary physical medicine
SF951-997.5,SF951-997.5,SF,951.0,997.5,Diseases of special classes of animals
SH1-691,SH1-691,SH,1.0,691.0,Aquaculture. Fisheries. Angling
SH20.3-191,SH20.3-191,SH,20.3,191.0,Aquaculture
SH33-134.6,SH33-134.6,SH,33.0,134.6,By region or country
SH138,SH138,SH,138.0,138.0,Mariculture
SH151-179,SH151-179,SH,151.0,179.0,Fish culture
SH171-179,SH171-179,SH,171.0,179.0,Diseases and adverse factors
SH185-191,SH185-191,SH,185.0,191.0,"Frogs, leeches, etc."
SH201-399,SH201-399,SH,201.0,399.0,Fisheries
SH213-216.55,SH213-216.55,SH,213.0,216.55,By oceans and seas
SH219-321,SH219-321,SH,219.0,321.0,By region or country
SH327.5-327.7,SH327.5-327.7,SH,327.5,327.7,Fishery resources. Fishery conservation
SH328-329,SH328-329,SH,328.0,329.0,Fishery management. Fishery policy
SH334,SH334,SH,334.0,334.0,Economic aspects. Finance
SH334.5-334.7,SH334.5-334.7,SH,334.5,334.7,Fishery technology
SH334.9-336.5,SH334.9-336.5,SH,334.9,336.5,Fishery processing
SH337,SH337,SH,337.0,337.0,"Packing, transportation, and storage"
SH337.5,SH337.5,SH,337.5,337.5,Fishing port facilities
SH343.2-343.3,SH343.2-343.3,SH,343.2,343.3,Fishery oceanography. Fishery meteorology
SH343.4,SH343.4,SH,343.4,343.4,Fishery research vessels
SH343.5,SH343.5,SH,343.5,343.5,Exploratory fishing
SH343.8,SH343.8,SH,343.8,343.8,Navigation
SH343.9,SH343.9,SH,343.9,343.9,Safety measures
SH344-344.8,SH344-344.8,SH,344.0,344.8,Methods and gear. Catching of fish
SH346-351,SH346-351,SH,346.0,351.0,Fishery for individual species
SH360-363,SH360-363,SH,360.0,363.0,Seal fisheries. Fur sealing
SH364,SH364,SH,364.0,364.0,Sea otter
SH365-380.92,SH365-380.92,SH,365.0,380.92,Shellfish fisheries. Shellfish culture
SH381-385,SH381-385,SH,381.0,385.0,Whaling
SH387,SH387,SH,387.0,387.0,Porpoises. Dolphins
SH388.7-391.5,SH388.7-391.5,SH,388.7,391.5,Algae culture
SH393,SH393,SH,393.0,393.0,Seagrasses
SH396,SH396,SH,396.0,396.0,Sponge fisheries
SH400-400.8,SH400-400.8,SH,400.0,400.8,Seafood gathering
SH401-691,SH401-691,SH,401.0,691.0,Angling
SK1-664,SK1-664,SK,1.0,664.0,Hunting sports
SK37-39.5,SK37-39.5,SK,37.0,39.5,Shooting
SK40-268,SK40-268,SK,40.0,268.0,By country
SK281-293,SK281-293,SK,281.0,293.0,Special methods and types of hunting
SK284-287,SK284-287,SK,284.0,287.0,Fox hunting
SK291-292,SK291-292,SK,291.0,292.0,Coursing
SK293,SK293,SK,293.0,293.0,Ferreting
SK295-305,SK295-305,SK,295.0,305.0,Big game
SK311-335,SK311-335,SK,311.0,335.0,Bird hunting. Fowling
SK336,SK336,SK,336.0,336.0,Varmint hunting (General)
SK337,SK337,SK,337.0,337.0,Predator hunting
SK341,SK341,SK,341.0,341.0,Other game
SK351-579,SK351-579,SK,351.0,579.0,Wildlife management. Game protection
SK590-593,SK590-593,SK,590.0,593.0,Wild animal trade
SK650-664,SK650-664,SK,650.0,664.0,Wildlife-related recreation
T1-995,T1-995,T,1.0,995.0,Technology (General)
T10.5-11.9,T10.5-11.9,T,10.5,11.9,Communication of technical information
T11.95-12.5,T11.95-12.5,T,11.95,12.5,Industrial directories
T55-55.3,T55-55.3,T,55.0,55.3,Industrial safety. Industrial accident prevention
T55.4-60.8,T55.4-60.8,T,55.4,60.8,Industrial engineering. Management engineering
T57-57.97,T57-57.97,T,57.0,57.97,Applied mathematics. Quantitative methods
T57.6-57.97,T57.6-57.97,T,57.6,57.97,Operations research. Systems analysis
T58.4,T58.4,T,58.4,58.4,Managerial control systems
T58.5-58.64,T58.5-58.64,T,58.5,58.64,Information technology
T58.6-58.62,T58.6-58.62,T,58.6,58.62,Management information systems
T58.7-58.8,T58.7-58.8,T,58.7,58.8,Production capacity. Manufacturing capacity
T59-59.2,T59-59.2,T,59.0,59.2,Standardization
T59.5,T59.5,T,59.5,59.5,Automation
T59.7-59.77,T59.7-59.77,T,59.7,59.77,Human engineering in industry. Man-machine systems
T60-60.8,T60-60.8,T,60.0,60.8,Work measurement. Methods engineering
T61-173,T61-173,T,61.0,173.0,Technical education. Technical schools
T173.2-174.5,T173.2-174.5,T,173.2,174.5,Technological change
T175-178,T175-178,T,175.0,178.0,Industrial research. Research and development
T201-342,T201-342,T,201.0,342.0,Patents. Trademarks
T351-385,T351-385,T,351.0,385.0,Mechanical drawing. Engineering graphics
T391-995,T391-995,T,391.0,995.0,Exhibitions. Trade shows. World's fairs
TA1-2040,TA1-2040,TA,1.0,2040.0,Engineering (General). Civil engineering (General)
TA164,TA164,TA,164.0,164.0,Bioengineering
TA165,TA165,TA,165.0,165.0,"Engineering instruments, meters, etc. Industrial instrumentation"
TA166-167,TA166-167,TA,166.0,167.0,Human engineering
TA168,TA168,TA,168.0,168.0,Systems engineering
TA170-171,TA170-171,TA,170.0,171.0,Environmental engineering
TA174,TA174,TA,174.0,174.0,Engineering design
TA177.4-185,TA177.4-185,TA,177.4,185.0,Engineering economy
TA190-194,TA190-194,TA,190.0,194.0,Management of engineering works
TA197-198,TA197-198,TA,197.0,198.0,Engineering meteorology
TA213-215,TA213-215,TA,213.0,215.0,"Engineering machinery, tools, and implements"
TA329-348,TA329-348,TA,329.0,348.0,Engineering mathematics. Engineering analysis
TA349-359,TA349-359,TA,349.0,359.0,Mechanics of engineering. Applied mechanics
TA365-367,TA365-367,TA,365.0,367.0,Acoustics in engineering. Acoustical engineering
TA401-492,TA401-492,TA,401.0,492.0,Materials of engineering and construction. Mechanics of materials
TA495,TA495,TA,495.0,495.0,Disasters and engineering
TA501-625,TA501-625,TA,501.0,625.0,Surveying
TA630-695,TA630-695,TA,630.0,695.0,Structural engineering (General)
TA703-712,TA703-712,TA,703.0,712.0,Engineering geology. Rock mechanics. Soil mechanics. Underground construction
TA715-787,TA715-787,TA,715.0,787.0,Earthwork. Foundations
TA800-820,TA800-820,TA,800.0,820.0,Tunneling. Tunnels
