id,label,federation,domain,uri,concept_ref,temporal_start,temporal_end,survey_depth,is_seed,prefix,start,end
KZA3481-3900,Marine resources conservation and development,lcc,lcc,https://id.loc.gov/authorities/classification/KZA3481-3900,https://id.loc.gov/authorities/classification/KZA3481-3900,,,0,False,KZA,3481.0,3900.0
KZA3891-3900,High-seas fisheries and fisheries regimes,lcc,lcc,https://id.loc.gov/authorities/classification/KZA3891-3900,https://id.loc.gov/authorities/classification/KZA3891-3900,,,0,False,KZA,3891.0,3900.0
KZA4130-4205,Public order of the oceans,lcc,lcc,https://id.loc.gov/authorities/classification/KZA4130-4205,https://id.loc.gov/authorities/classification/KZA4130-4205,,,0,False,KZA,4130.0,4205.0
KZD1002-6715,Space law. Law of outer space,lcc,lcc,https://id.loc.gov/authorities/classification/KZD1002-6715,https://id.loc.gov/authorities/classification/KZD1002-6715,,,0,False,KZD,1002.0,6715.0
KZD1040-1065,Intergovernmental congresses and conferences,lcc,lcc,https://id.loc.gov/authorities/classification/KZD1040-1065,https://id.loc.gov/authorities/classification/KZD1040-1065,,,0,False,KZD,1040.0,1065.0
KZD1118-1122,Treaties and other international agreements,lcc,lcc,https://id.loc.gov/authorities/classification/KZD1118-1122,https://id.loc.gov/authorities/classification/KZD1118-1122,,,0,False,KZD,1118.0,1122.0
KZD1340-1400,Concepts and principles. Theory,lcc,lcc,https://id.loc.gov/authorities/classification/KZD1340-1400,https://id.loc.gov/authorities/classification/KZD1340-1400,,,0,False,KZD,1340.0,1400.0
KZD1390-1400,Regulated use theory,lcc,lcc,https://id.loc.gov/authorities/classification/KZD1390-1400,https://id.loc.gov/authorities/classification/KZD1390-1400,,,0,False,KZD,1390.0,1400.0
KZD1410,The source of the law of space,lcc,lcc,https://id.loc.gov/authorities/classification/KZD1410,https://id.loc.gov/authorities/classification/KZD1410,,,0,False,KZD,1410.0,1410.0
KZD1420-1455,Boundaries,lcc,lcc,https://id.loc.gov/authorities/classification/KZD1420-1455,https://id.loc.gov/authorities/classification/KZD1420-1455,,,0,False,KZD,1420.0,1455.0
KZD3489-4406,Peaceful uses of outer space,lcc,lcc,https://id.loc.gov/authorities/classification/KZD3489-4406,https://id.loc.gov/authorities/classification/KZD3489-4406,,,0,False,KZD,3489.0,4406.0
KZD3489.5-3608,Space resources,lcc,lcc,https://id.loc.gov/authorities/classification/KZD3489.5-3608,https://id.loc.gov/authorities/classification/KZD3489.5-3608,,,0,False,KZD,3489.5,3608.0
KZD4030-4326,Public order in space and outer space,lcc,lcc,https://id.loc.gov/authorities/classification/KZD4030-4326,https://id.loc.gov/authorities/classification/KZD4030-4326,,,0,False,KZD,4030.0,4326.0
KZD4080-4210,Space flight,lcc,lcc,https://id.loc.gov/authorities/classification/KZD4080-4210,https://id.loc.gov/authorities/classification/KZD4080-4210,,,0,False,KZD,4080.0,4210.0
KZD4301-4310,Space communication,lcc,lcc,https://id.loc.gov/authorities/classification/KZD4301-4310,https://id.loc.gov/authorities/classification/KZD4301-4310,,,0,False,KZD,4301.0,4310.0
KZD4320.2-4326,Rescue operations in outer space,lcc,lcc,https://id.loc.gov/authorities/classification/KZD4320.2-4326,https://id.loc.gov/authorities/classification/KZD4320.2-4326,,,0,False,KZD,4320.2,4326.0
KZD4400-4406,Liability for accidents,lcc,lcc,https://id.loc.gov/authorities/classification/KZD4400-4406,https://id.loc.gov/authorities/classification/KZD4400-4406,,,0,False,KZD,4400.0,4406.0
KZD5614-6715,Un-peaceful uses of outer space,lcc,lcc,https://id.loc.gov/authorities/classification/KZD5614-6715,https://id.loc.gov/authorities/classification/KZD5614-6715,,,0,False,KZD,5614.0,6715.0
KZD5620-5622.2,Treaties and other international agreements,lcc,lcc,https://id.loc.gov/authorities/classification/KZD5620-5622.2,https://id.loc.gov/authorities/classification/KZD5620-5622.2,,,0,False,KZD,5620.0,5622.2
KZD5648-5680.2,Disarmament and demilitarization regimes in outer space,lcc,lcc,https://id.loc.gov/authorities/classification/KZD5648-5680.2,https://id.loc.gov/authorities/classification/KZD5648-5680.2,,,0,False,KZD,5648.0,5680.2
K1-36.5,Periodicals,lcc,lcc,https://id.loc.gov/authorities/classification/K1-36.5,https://id.loc.gov/authorities/classification/K1-36.5,,,0,False,K,1.0,36.5
K37-44,Bibliography,lcc,lcc,https://id.loc.gov/authorities/classification/K37-44,https://id.loc.gov/authorities/classification/K37-44,,,0,False,K,37.0,44.0
K46,Monographic series,lcc,lcc,https://id.loc.gov/authorities/classification/K46,https://id.loc.gov/authorities/classification/K46,,,0,False,K,46.0,46.0
K48,Encyclopedias,lcc,lcc,https://id.loc.gov/authorities/classification/K48,https://id.loc.gov/authorities/classification/K48,,,0,False,K,48.0,48.0
K50-54,Dictionaries. Words and phrases,lcc,lcc,https://id.loc.gov/authorities/classification/K50-54,https://id.loc.gov/authorities/classification/K50-54,,,0,False,K,50.0,54.0
K58,Maxims. Quotations,lcc,lcc,https://id.loc.gov/authorities/classification/K58,https://id.loc.gov/authorities/classification/K58,,,0,False,K,58.0,58.0
K64,Yearbooks,lcc,lcc,https://id.loc.gov/authorities/classification/K64,https://id.loc.gov/authorities/classification/K64,,,0,False,K,64.0,64.0
K68-70,Directories,lcc,lcc,https://id.loc.gov/authorities/classification/K68-70,https://id.loc.gov/authorities/classification/K68-70,,,0,False,K,68.0,70.0
K85-89,Legal research,lcc,lcc,https://id.loc.gov/authorities/classification/K85-89,https://id.loc.gov/authorities/classification/K85-89,,,0,False,K,85.0,89.0
K94,Legal composition and draftsmanship,lcc,lcc,https://id.loc.gov/authorities/classification/K94,https://id.loc.gov/authorities/classification/K94,,,0,False,K,94.0,94.0
K100-103,Legal education,lcc,lcc,https://id.loc.gov/authorities/classification/K100-103,https://id.loc.gov/authorities/classification/K100-103,,,0,False,K,100.0,103.0
K109-110,Law societies. International bar associations,lcc,lcc,https://id.loc.gov/authorities/classification/K109-110,https://id.loc.gov/authorities/classification/K109-110,,,0,False,K,109.0,110.0
K115-130,The legal profession,lcc,lcc,https://id.loc.gov/authorities/classification/K115-130,https://id.loc.gov/authorities/classification/K115-130,,,0,False,K,115.0,130.0
K133,Legal aid. Legal assistance to the poor,lcc,lcc,https://id.loc.gov/authorities/classification/K133,https://id.loc.gov/authorities/classification/K133,,,0,False,K,133.0,133.0
K140-165,History of law,lcc,lcc,https://id.loc.gov/authorities/classification/K140-165,https://id.loc.gov/authorities/classification/K140-165,,,0,False,K,140.0,165.0
K170,Biography,lcc,lcc,https://id.loc.gov/authorities/classification/K170,https://id.loc.gov/authorities/classification/K170,,,0,False,K,170.0,170.0
K175,Congresses,lcc,lcc,https://id.loc.gov/authorities/classification/K175,https://id.loc.gov/authorities/classification/K175,,,0,False,K,175.0,175.0
K176-177,Collected works nonserial,lcc,lcc,https://id.loc.gov/authorities/classification/K176-177,https://id.loc.gov/authorities/classification/K176-177,,,0,False,K,176.0,177.0
K179,"Addresses, essays, lectures",lcc,lcc,https://id.loc.gov/authorities/classification/K179,https://id.loc.gov/authorities/classification/K179,,,0,False,K,179.0,179.0
K181-184.7,Miscellany,lcc,lcc,https://id.loc.gov/authorities/classification/K181-184.7,https://id.loc.gov/authorities/classification/K181-184.7,,,0,False,K,181.0,184.7
K190-197,Ethnological jurisprudence. Primitive law,lcc,lcc,https://id.loc.gov/authorities/classification/K190-197,https://id.loc.gov/authorities/classification/K190-197,,,0,False,K,190.0,197.0
K201-487,Jurisprudence. Philosophy and theory of law,lcc,lcc,https://id.loc.gov/authorities/classification/K201-487,https://id.loc.gov/authorities/classification/K201-487,,,0,False,K,201.0,487.0
K202,Periodicals,lcc,lcc,https://id.loc.gov/authorities/classification/K202,https://id.loc.gov/authorities/classification/K202,,,0,False,K,202.0,202.0
K212-213,Methodology,lcc,lcc,https://id.loc.gov/authorities/classification/K212-213,https://id.loc.gov/authorities/classification/K212-213,,,0,False,K,212.0,213.0
K215-218,History,lcc,lcc,https://id.loc.gov/authorities/classification/K215-218,https://id.loc.gov/authorities/classification/K215-218,,,0,False,K,215.0,218.0
K236,Universality and non-universality of law,lcc,lcc,https://id.loc.gov/authorities/classification/K236,https://id.loc.gov/authorities/classification/K236,,,0,False,K,236.0,236.0
K237-264,The concept of law,lcc,lcc,https://id.loc.gov/authorities/classification/K237-264,https://id.loc.gov/authorities/classification/K237-264,,,0,False,K,237.0,264.0
K270-274,Acts and events,lcc,lcc,https://id.loc.gov/authorities/classification/K270-274,https://id.loc.gov/authorities/classification/K270-274,,,0,False,K,270.0,274.0
K280-286,Sources of law,lcc,lcc,https://id.loc.gov/authorities/classification/K280-286,https://id.loc.gov/authorities/classification/K280-286,,,0,False,K,280.0,286.0
K288-296,Interpretation and construction of law. Lacunae in law,lcc,lcc,https://id.loc.gov/authorities/classification/K288-296,https://id.loc.gov/authorities/classification/K288-296,,,0,False,K,288.0,296.0
K300-304,Classification of law. Typology,lcc,lcc,https://id.loc.gov/authorities/classification/K300-304,https://id.loc.gov/authorities/classification/K300-304,,,0,False,K,300.0,304.0
K321-474,Schools of legal theory,lcc,lcc,https://id.loc.gov/authorities/classification/K321-474,https://id.loc.gov/authorities/classification/K321-474,,,0,False,K,321.0,474.0
K325-328,Historical jurisprudence,lcc,lcc,https://id.loc.gov/authorities/classification/K325-328,https://id.loc.gov/authorities/classification/K325-328,,,0,False,K,325.0,328.0
K330-344,Positivism,lcc,lcc,https://id.loc.gov/authorities/classification/K330-344,https://id.loc.gov/authorities/classification/K330-344,,,0,False,K,330.0,344.0
K366-380,Sociology of law. Sociological jurisprudence,lcc,lcc,https://id.loc.gov/authorities/classification/K366-380,https://id.loc.gov/authorities/classification/K366-380,,,0,False,K,366.0,380.0
K400-474,Natural law,lcc,lcc,https://id.loc.gov/authorities/classification/K400-474,https://id.loc.gov/authorities/classification/K400-474,,,0,False,K,400.0,474.0
K486-487,Relation of law to other topics,lcc,lcc,https://id.loc.gov/authorities/classification/K486-487,https://id.loc.gov/authorities/classification/K486-487,,,0,False,K,486.0,487.0
K520-5582,Comparative law. International uniform law,lcc,lcc,https://id.loc.gov/authorities/classification/K520-5582,https://id.loc.gov/authorities/classification/K520-5582,,,0,False,K,520.0,5582.0
K524-525,Treaties and other international agreements,lcc,lcc,https://id.loc.gov/authorities/classification/K524-525,https://id.loc.gov/authorities/classification/K524-525,,,0,False,K,524.0,525.0
K540-546,Trials,lcc,lcc,https://id.loc.gov/authorities/classification/K540-546,https://id.loc.gov/authorities/classification/K540-546,,,0,False,K,540.0,546.0
K578-579,Concepts applying to several branches of law,lcc,lcc,https://id.loc.gov/authorities/classification/K578-579,https://id.loc.gov/authorities/classification/K578-579,,,0,False,K,578.0,579.0
K583-591,Legal systems compared,lcc,lcc,https://id.loc.gov/authorities/classification/K583-591,https://id.loc.gov/authorities/classification/K583-591,,,0,False,K,583.0,591.0
K592-597,Regional divisions. Interregional comparative law,lcc,lcc,https://id.loc.gov/authorities/classification/K592-597,https://id.loc.gov/authorities/classification/K592-597,,,0,False,K,592.0,597.0
K600-615,Private law,lcc,lcc,https://id.loc.gov/authorities/classification/K600-615,https://id.loc.gov/authorities/classification/K600-615,,,0,False,K,600.0,615.0
K605-615,Unification,lcc,lcc,https://id.loc.gov/authorities/classification/K605-615,https://id.loc.gov/authorities/classification/K605-615,,,0,False,K,605.0,615.0
K623-968,Civil law,lcc,lcc,https://id.loc.gov/authorities/classification/K623-968,https://id.loc.gov/authorities/classification/K623-968,,,0,False,K,623.0,968.0
K625-709,Persons,lcc,lcc,https://id.loc.gov/authorities/classification/K625-709,https://id.loc.gov/authorities/classification/K625-709,,,0,False,K,625.0,709.0
K670-709,Domestic relations. Family law,lcc,lcc,https://id.loc.gov/authorities/classification/K670-709,https://id.loc.gov/authorities/classification/K670-709,,,0,False,K,670.0,709.0
K720-793,Property,lcc,lcc,https://id.loc.gov/authorities/classification/K720-793,https://id.loc.gov/authorities/classification/K720-793,,,0,False,K,720.0,793.0
K795-798,Trusts and trustees,lcc,lcc,https://id.loc.gov/authorities/classification/K795-798,https://id.loc.gov/authorities/classification/K795-798,,,0,False,K,795.0,798.0
K805-821,Succession upon death,lcc,lcc,https://id.loc.gov/authorities/classification/K805-821,https://id.loc.gov/authorities/classification/K805-821,,,0,False,K,805.0,821.0
K830-968,Obligations,lcc,lcc,https://id.loc.gov/authorities/classification/K830-968,https://id.loc.gov/authorities/classification/K830-968,,,0,False,K,830.0,968.0
K840-917,Contracts,lcc,lcc,https://id.loc.gov/authorities/classification/K840-917,https://id.loc.gov/authorities/classification/K840-917,,,0,False,K,840.0,917.0
K920,Restitution. Quasi contracts. Unjust enrichment,lcc,lcc,https://id.loc.gov/authorities/classification/K920,https://id.loc.gov/authorities/classification/K920,,,0,False,K,920.0,920.0
K923-968,Torts,lcc,lcc,https://id.loc.gov/authorities/classification/K923-968,https://id.loc.gov/authorities/classification/K923-968,,,0,False,K,923.0,968.0
K970,Compensation to victims of crime. Reparation,lcc,lcc,https://id.loc.gov/authorities/classification/K970,https://id.loc.gov/authorities/classification/K970,,,0,False,K,970.0,970.0
K1001-1395,Commercial law,lcc,lcc,https://id.loc.gov/authorities/classification/K1001-1395,https://id.loc.gov/authorities/classification/K1001-1395,,,0,False,K,1001.0,1395.0
K1010-1014,The merchant. Business enterprises,lcc,lcc,https://id.loc.gov/authorities/classification/K1010-1014,https://id.loc.gov/authorities/classification/K1010-1014,,,0,False,K,1010.0,1014.0
K1021-1022,Commercial agency,lcc,lcc,https://id.loc.gov/authorities/classification/K1021-1022,https://id.loc.gov/authorities/classification/K1021-1022,,,0,False,K,1021.0,1022.0
K1024-1132,Commercial contracts,lcc,lcc,https://id.loc.gov/authorities/classification/K1024-1132,https://id.loc.gov/authorities/classification/K1024-1132,,,0,False,K,1024.0,1132.0
K1026-1045,Sale of goods,lcc,lcc,https://id.loc.gov/authorities/classification/K1026-1045,https://id.loc.gov/authorities/classification/K1026-1045,,,0,False,K,1026.0,1045.0
K1054-1065.5,Negotiable instruments,lcc,lcc,https://id.loc.gov/authorities/classification/K1054-1065.5,https://id.loc.gov/authorities/classification/K1054-1065.5,,,0,False,K,1054.0,1065.5
K1066-1089,Banking,lcc,lcc,https://id.loc.gov/authorities/classification/K1066-1089,https://id.loc.gov/authorities/classification/K1066-1089,,,0,False,K,1066.0,1089.0
K1094-1096,Loan of money,lcc,lcc,https://id.loc.gov/authorities/classification/K1094-1096,https://id.loc.gov/authorities/classification/K1094-1096,,,0,False,K,1094.0,1096.0
K1100-1109,Secured transactions,lcc,lcc,https://id.loc.gov/authorities/classification/K1100-1109,https://id.loc.gov/authorities/classification/K1100-1109,,,0,False,K,1100.0,1109.0
K1112-1116,Investments,lcc,lcc,https://id.loc.gov/authorities/classification/K1112-1116,https://id.loc.gov/authorities/classification/K1112-1116,,,0,False,K,1112.0,1116.0
K1130-1132,Carriage of goods and passengers. Carriers,lcc,lcc,https://id.loc.gov/authorities/classification/K1130-1132,https://id.loc.gov/authorities/classification/K1130-1132,,,0,False,K,1130.0,1132.0
K1150-1231,Maritime law,lcc,lcc,https://id.loc.gov/authorities/classification/K1150-1231,https://id.loc.gov/authorities/classification/K1150-1231,,,0,False,K,1150.0,1231.0
K1195-1223,Maritime social legislation,lcc,lcc,https://id.loc.gov/authorities/classification/K1195-1223,https://id.loc.gov/authorities/classification/K1195-1223,,,0,False,K,1195.0,1223.0
K1226-1231,Marine insurance,lcc,lcc,https://id.loc.gov/authorities/classification/K1226-1231,https://id.loc.gov/authorities/classification/K1226-1231,,,0,False,K,1226.0,1231.0
K1241-1287,Insurance,lcc,lcc,https://id.loc.gov/authorities/classification/K1241-1287,https://id.loc.gov/authorities/classification/K1241-1287,,,0,False,K,1241.0,1287.0
K1301-1366,Business associations,lcc,lcc,https://id.loc.gov/authorities/classification/K1301-1366,https://id.loc.gov/authorities/classification/K1301-1366,,,0,False,K,1301.0,1366.0
K1370-1395,Insolvency and bankruptcy. Creditors rights,lcc,lcc,https://id.loc.gov/authorities/classification/K1370-1395,https://id.loc.gov/authorities/classification/K1370-1395,,,0,False,K,1370.0,1395.0
K1401-1578,Intellectual property,lcc,lcc,https://id.loc.gov/authorities/classification/K1401-1578,https://id.loc.gov/authorities/classification/K1401-1578,,,0,False,K,1401.0,1578.0
K1411-1485,Copyright,lcc,lcc,https://id.loc.gov/authorities/classification/K1411-1485,https://id.loc.gov/authorities/classification/K1411-1485,,,0,False,K,1411.0,1485.0
K1500-1578,Industrial property,lcc,lcc,https://id.loc.gov/authorities/classification/K1500-1578,https://id.loc.gov/authorities/classification/K1500-1578,,,0,False,K,1500.0,1578.0
K1700-1973,Social legislation,lcc,lcc,https://id.loc.gov/authorities/classification/K1700-1973,https://id.loc.gov/authorities/classification/K1700-1973,,,0,False,K,1700.0,1973.0
K1701-1841,Labor law,lcc,lcc,https://id.loc.gov/authorities/classification/K1701-1841,https://id.loc.gov/authorities/classification/K1701-1841,,,0,False,K,1701.0,1841.0
