id,label,federation,domain,uri,alt_labels,scope_note,temporal_range,spatial_anchor,concept_ref,person_ref,text_ref,event_ref,wikidata_qid,properties,aligned_ids,status,pattern_type,survey_depth
p072r4qj7t6,Hellenistic,periodo,roman_republic,https://n2t.net/ark:/99152/p072r4qj7t6,[],,"[-299, -49]",http://www.wikidata.org/entity/Q810,,,,,,"{'authority_id': 'p072r4q', 'source': 'p072r4q', 'spatial_coverage_description': 'Petra', 'editorial_note': 'Start date is derived from that of the Early Hellenistic and end date is derived from that of the Late Hellenistic. These periodizations are derived from Erickson-Gini 2010 (http://n2t.net/ark:/99152/p0fzbh6 ) and Erickson-Gini, Israel 2013 (http://n2t.net/ark:/99152/p04sp2n). Page 627 recommends Schmid for ""an alternative chronological schema that covers the Nabataean period (here Hellenistic to Roman)."" (Schmid, S.G. 2000. ""Die Feinkeramik der Nabataer: Typologie, Chronologie und kulturhistorische Hintergrunde."" Petra Ez Zantur. Vol. 2, pt. 1. Mainz: Philipp von Zabern.)', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q810']}",{},raw,UNKNOWN,0
p072r4qtkdz,Nabatean Kingdom,periodo,roman_republic,https://n2t.net/ark:/99152/p072r4qtkdz,[],,"[-167, 106]",http://www.wikidata.org/entity/Q810,,,,,,"{'authority_id': 'p072r4q', 'source': 'p072r4q', 'spatial_coverage_description': 'Petra', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q810']}",{},raw,UNKNOWN,0
p072r4qn2hv,Early Hellenistic,periodo,roman_republic,https://n2t.net/ark:/99152/p072r4qn2hv,[],,"[-299, -199]",http://www.wikidata.org/entity/Q810,,,,,,"{'authority_id': 'p072r4q', 'source': 'p072r4q', 'spatial_coverage_description': 'Petra', 'editorial_note': 'Derived from Erickson-Gini 2010 (http://n2t.net/ark:/99152/p0fzbh6) and Erickson-Gini, Israel 2013 (http://n2t.net/ark:/99152/p04sp2n.)\n\nPage 627 recommends Schmid for ""an alternative chronological schema that covers the Nabataean period (here Hellenistic to Roman)."" (Schmid, S.G. 2000. ""Die Feinkeramik der Nabataer: Typologie, Chronologie und kulturhistorische Hintergrunde."" Petra Ez Zantur. Vol. 2, pt. 1. Mainz: Philipp von Zabern.)', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q810']}",{},raw,UNKNOWN,0
p072r4qz7nc,Early Roman,periodo,roman_republic,https://n2t.net/ark:/99152/p072r4qz7nc,[],,"[-49, 100]",http://www.wikidata.org/entity/Q810,,,,,,"{'authority_id': 'p072r4q', 'source': 'p072r4q', 'spatial_coverage_description': 'Petra', 'editorial_note': 'Derived from Erickson-Gini, 2010 (http://n2t.net/ark:/99152/p0fzbh6) and Erickson-Gini, Israel 2013 (http://n2t.net/ark:/99152/p04sp2n), though the Roman period in Erickson-Gini 2010 (http://n2t.net/ark:/99152/p0fzbh6675z) does not correspond directly to any Roman period here and the periodization in Erickson-Gini, Israel 2013 is unclear. \nPage 627 recommends Schmid for ""an alternative chronological schema that covers the Nabataean period (here Hellenistic to Roman)."" (Schmid, S.G. 2000. ""Die Feinkeramik der Nabataer: Typologie, Chronologie und kulturhistorische Hintergrunde."" Petra Ez Zantur. Vol. 2, pt. 1. Mainz: Philipp von Zabern.)', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q810']}",{},raw,UNKNOWN,0
p072r4qg2zm,Late Hellenistic,periodo,roman_republic,https://n2t.net/ark:/99152/p072r4qg2zm,[],,"[-199, -49]",http://www.wikidata.org/entity/Q810,,,,,,"{'authority_id': 'p072r4q', 'source': 'p072r4q', 'spatial_coverage_description': 'Petra', 'editorial_note': 'Derived from Erickson-Gini 2010 (http://n2t.net/ark:/99152/p0fzbh6) and Erickson-Gini, Israel 2013 (http://n2t.net/ark:/99152/p04sp2n.) Page 627 recommends Schmid for ""an alternative chronological schema that covers the Nabataean period (here Hellenistic to Roman)."" (Schmid, S.G. 2000. ""Die Feinkeramik der Nabataer: Typologie, Chronologie und kulturhistorische Hintergrunde."" Petra Ez Zantur. Vol. 2, pt. 1. Mainz: Philipp von Zabern.)', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q810']}",{},raw,UNKNOWN,0
p072r4q6jjw,Iron Age II,periodo,roman_republic,https://n2t.net/ark:/99152/p072r4q6jjw,[],,"[-999, -499]",http://www.wikidata.org/entity/Q810,,,,,,"{'authority_id': 'p072r4q', 'source': 'p072r4q', 'spatial_coverage_description': 'Petra', 'editorial_note': 'Derived from http://www.worldcat.org/oclc/38535694 pages 228-49 and http://www.worldcat.org/oclc/761166780.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q810']}",{},raw,UNKNOWN,0
p03xjrfz36p,Incrustation Style,periodo,roman_republic,https://n2t.net/ark:/99152/p03xjrfz36p,[],,"[-199, -89]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p03xjrf', 'source': 'p03xjrf', 'spatial_coverage_description': 'Pompeii', 'editorial_note': 'This period is the first of four decorative painting styles, separate from the architectural styles Mau delineates. Dates are derived from the dates of the Tufa Period/third architectural style, since these periods coincide. (page 41)', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p03xjrf7pkp,Architectural Style,periodo,roman_republic,https://n2t.net/ark:/99152/p03xjrf7pkp,[],,"[-79, -26]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p03xjrf', 'source': 'p03xjrf', 'spatial_coverage_description': 'Pompeii', 'editorial_note': 'This period is one of four decorative styles, referring to wall painting rather than architecture. The end date is derived from the end date of the coinciding fourth architectural style and the editor\'s parsing of ""to the time of Augustus"" as 27 B.C.E.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p03xjrfd793,The third period,periodo,roman_republic,https://n2t.net/ark:/99152/p03xjrfd793,[],,"[-199, -89]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p03xjrf', 'source': 'p03xjrf', 'spatial_coverage_description': 'Pompeii', 'editorial_note': 'This period is one of the six architectural periods into which Mau divides Pompeian history. It corresponds with the Incrustation Style of wall decorating. It is preceded by a second architectural period, the Period of the Limestone Atriums, for which the start date ""cannot be determined even approximately,"" but the end date ""is fixed by the earlier limit of the next period."" (page 40)', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p03xjrfz228,The fourth period,periodo,roman_republic,https://n2t.net/ark:/99152/p03xjrfz228,[],,"[-79, -26]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p03xjrf', 'source': 'p03xjrf', 'spatial_coverage_description': 'Pompeii', 'editorial_note': 'This period refers to one of the six architectural periods into which Mau divides Pompeii\'s history. It corresponds to the Architectural Style of wall decoration. The end date for this period is derived from the editor\'s interpretation of ""near the end of the Republic"" as 27 B.C.E.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0jgnvqrs52,Fifth Syrian War,periodo,roman_republic,https://n2t.net/ark:/99152/p0jgnvqrs52,[],,"[-201, -199]",http://www.wikidata.org/entity/Q858,,,,,,"{'authority_id': 'p0jgnvq', 'source': 'p0jgnvq', 'spatial_coverage_description': 'Syria and Asia Minor', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q858', 'http://www.wikidata.org/entity/Q822', 'http://www.wikidata.org/entity/Q43', 'http://www.wikidata.org/entity/Q801', 'http://www.wikidata.org/entity/Q219060']}",{},raw,UNKNOWN,0
p0jgnvqmp7x,Second Period of Early Seleucid Involvement in Central Asia ,periodo,roman_republic,https://n2t.net/ark:/99152/p0jgnvqmp7x,[],,"[-293, -280]",,,,,,,"{'authority_id': 'p0jgnvq', 'source': 'p0jgnvq', 'spatial_coverage_description': 'Central Asia', 'editorial_note': 'Derived from discussion on page 59: ""There were two periods of early Seleucid royal involvement in Central Asia: the first, between Seleucus\' resecuring of Babylonia and the Treaty of the Indus (307-304), and the second, during Antiochus I\'s coregentship (294-281).""', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0jgnvq3pj9,Fourth Syrian War,periodo,roman_republic,https://n2t.net/ark:/99152/p0jgnvq3pj9,[],,"[-218, -216]",http://www.wikidata.org/entity/Q858,,,,,,"{'authority_id': 'p0jgnvq', 'source': 'p0jgnvq', 'spatial_coverage_description': 'Syria and Asia Minor', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q858', 'http://www.wikidata.org/entity/Q822', 'http://www.wikidata.org/entity/Q43', 'http://www.wikidata.org/entity/Q801', 'http://www.wikidata.org/entity/Q219060']}",{},raw,UNKNOWN,0
p0jgnvq47w4,Seleucid Empire,periodo,roman_republic,https://n2t.net/ark:/99152/p0jgnvq47w4,[],,"[-310, -63]",,,,,,,"{'authority_id': 'p0jgnvq', 'source': 'p0jgnvq', 'spatial_coverage_description': 'Central Asia', 'editorial_note': 'Derived from discussion on page 3: ""The Seleucid empire...extended chronologically from Seleucus I Nicator\'s conquest of Babylonia in 311 down to Pompey\'s provincialization of Syria in 64.""', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0jgnvqrtnf,Yemeni Jewish Seleucid Era,periodo,roman_republic,https://n2t.net/ark:/99152/p0jgnvqrtnf,[],,"[-310, 2015]",http://www.wikidata.org/entity/Q805,,,,,,"{'authority_id': 'p0jgnvq', 'source': 'p0jgnvq', 'spatial_coverage_description': 'Yemen', 'editorial_note': 'Derived from discussion on page 101: ""To this day the Yemeni Jewish community dates its documents and activities according to Seleucus I\'s return to Babylon after the battle of Gaza [311 BCE, 1 SE]....""', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q805']}",{},raw,UNKNOWN,0
p0jgnvqg55k,Alexander's Conquest of the Persian Empire,periodo,roman_republic,https://n2t.net/ark:/99152/p0jgnvqg55k,[],,"[-333, -322]",,,,,,,"{'authority_id': 'p0jgnvq', 'source': 'p0jgnvq', 'spatial_coverage_description': 'The Persian Empire', 'editorial_note': 'Derived from discussion on page 16: ""He [Seleucus I] played a significant but not leading role during Alexander\'s conquest of the Persian empire (334-323).""', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0jgnvqwk9j,First Period of Early Seleucid Involvement in Central Asia,periodo,roman_republic,https://n2t.net/ark:/99152/p0jgnvqwk9j,[],,"[-306, -303]",,,,,,,"{'authority_id': 'p0jgnvq', 'source': 'p0jgnvq', 'spatial_coverage_description': 'Central Asia', 'editorial_note': 'Derived from discussion on page 59: ""There were two periods of early Seleucid royal involvement in Central Asia: the first, between Seleucus\' resecuring of Babylonia and the Treaty of the Indus (307-304), and the second, during Antiochus I\'s coregentship (294-281).""', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0jgnvqp27q,Third Syrian War,periodo,roman_republic,https://n2t.net/ark:/99152/p0jgnvqp27q,[],,"[-245, -240]",http://www.wikidata.org/entity/Q858,,,,,,"{'authority_id': 'p0jgnvq', 'source': 'p0jgnvq', 'spatial_coverage_description': 'Syria and Asia Minor', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q858', 'http://www.wikidata.org/entity/Q822', 'http://www.wikidata.org/entity/Q43', 'http://www.wikidata.org/entity/Q801', 'http://www.wikidata.org/entity/Q219060']}",{},raw,UNKNOWN,0
p0jgnvqrckg,Sixth Syrian War,periodo,roman_republic,https://n2t.net/ark:/99152/p0jgnvqrckg,[],,"[-169, -167]",http://www.wikidata.org/entity/Q858,,,,,,"{'authority_id': 'p0jgnvq', 'source': 'p0jgnvq', 'spatial_coverage_description': 'Syria and Asia Minor', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q858', 'http://www.wikidata.org/entity/Q822', 'http://www.wikidata.org/entity/Q43', 'http://www.wikidata.org/entity/Q801', 'http://www.wikidata.org/entity/Q219060']}",{},raw,UNKNOWN,0
p0jgnvq7wjq,Second Period of Seleucid Political History,periodo,roman_republic,https://n2t.net/ark:/99152/p0jgnvq7wjq,[],,"[-280, -222]",,,,,,,"{'authority_id': 'p0jgnvq', 'source': 'p0jgnvq', 'spatial_coverage_description': 'Seleucid Empire', 'editorial_note': 'Derived from discussion on page 18: ""The second coherent period of Seleucid history covers the vertical inheritance of this [Seleucus I Nicator\'s] territory during the reigns of Antiochus I Soter (281-261), Antiochus II Theos (261-246), Seleucus II Callinicus (246-225), and Seleucus III Ceraunus (225-223).""', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0jgnvqkqhc,Third Period of Seleucid Political History,periodo,roman_republic,https://n2t.net/ark:/99152/p0jgnvqkqhc,[],,"[-222, -163]",,,,,,,"{'authority_id': 'p0jgnvq', 'source': 'p0jgnvq', 'spatial_coverage_description': 'Seleucid Empire', 'editorial_note': 'Derived from discussion on page 19: ""The third period, that of the mature kingdom during the reigns of Antiochus III Megas (223-187), Seleucus IV Philopator (187-175), and Antiochus IV Epiphanes (175-164)....""', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0jgnvqpqct,Seleucus I Nicator,periodo,roman_republic,https://n2t.net/ark:/99152/p0jgnvqpqct,[],,"[-304, -280]",,,,,,,"{'authority_id': 'p0jgnvq', 'source': 'p0jgnvq', 'spatial_coverage_description': 'Seleucid Empire', 'editorial_note': 'Derived from Figure 2 on page 17: ""The house of Seleucus (simplified).""', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0jgnvqcxcd,Second Syrian War,periodo,roman_republic,https://n2t.net/ark:/99152/p0jgnvqcxcd,[],,"[-259, -252]",http://www.wikidata.org/entity/Q858,,,,,,"{'authority_id': 'p0jgnvq', 'source': 'p0jgnvq', 'spatial_coverage_description': 'Syria and Asia Minor', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q858', 'http://www.wikidata.org/entity/Q822', 'http://www.wikidata.org/entity/Q43', 'http://www.wikidata.org/entity/Q801', 'http://www.wikidata.org/entity/Q219060']}",{},raw,UNKNOWN,0
p0jgnvqz83v,First Period of Seleucid Political History,periodo,roman_republic,https://n2t.net/ark:/99152/p0jgnvqz83v,[],,"[-310, -280]",,,,,,,"{'authority_id': 'p0jgnvq', 'source': 'p0jgnvq', 'spatial_coverage_description': 'Seleucid Empire', 'editorial_note': 'Derived from discussion on pages 16: ""The empire\'s political history falls into four periods, beginning with the rise and reign of its eponymous founder, Seleucus I Nicator.""', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0mrv3s24cv,III Fase ,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3s24cv,[],,"[-79, 79]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0mrv3s', 'source': 'p0mrv3s', 'spatial_coverage_description': 'Pompeii', 'editorial_note': '""Phase III - Roman age from the foundation of the Sullan colony (80 BC) to the destruction of the city (79 AD)"" (page 88) This periodization is derived from Fiorelli (http://www.worldcat.org/oclc/6411737), who first divided Pompeian building into phases but did not provide secure dating for any of them: ""Fiorelli was the first to understand the need for a historical division of Pompeian construction, and proposed this first classification."" (page 88)', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0mrv3scmp6,Periodo sannitico secondo,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3scmp6,[],,"[-299, -179]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0mrv3s', 'source': 'p0mrv3s', 'spatial_coverage_description': 'Pompeii', 'editorial_note': '""Periodo sannitico secondo"" translates to ""Second Samnite Period."" This period refers to the chronology of fortifications at Pompeii. Maiuri does not explain the gap between this period and the Third Samnite Period.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0mrv3sfqqp,Periodo sannitico primo,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3sfqqp,[],,"[-399, -299]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0mrv3s', 'source': 'p0mrv3s', 'spatial_coverage_description': 'Pompeii', 'editorial_note': '""Periodo sannitico primo"" translates to ""First Samnite Period."" ""Periodo paleosannitica"" translates to ""Paleo-Samnite Period."" This period refers to the chronology of fortifications at Pompeii.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0mrv3stgmf,3° periodo,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3stgmf,[],,"[-199, -89]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0mrv3s', 'source': 'p0mrv3s', 'spatial_coverage_description': 'Pompeii', 'editorial_note': '""Third period,"" ""The period of tufa."" (page 88) This periodization is derived from Mau (http://n2t.net/ark:/99152/p03xjrfz36p) and references Mau\'s first painting style (http://n2t.net/ark:/99152/p03xjrfz36p): ""...more complete is the Mau which divided the Pompeian building into main phases.""(pages 88-89) ""It is the period of tufa corresponding to the Second Samnite Period (200-90 BC) and to the First Incrustation Style of Pompeian wall painting."" (page 89) \n\nMaiuri provides a disclaimer about Mau\'s dating of the pre-Samnite and Samnite Periods, offering a more cautious approach to dating based on material: ""Even this classification of the Mau is no longer adheres to reality and in the light of new discoveries, especially with regard to the pre-Samnite Period which presents itself with a more complex variety and with materials so far not yet known, such as in soft tufa, first used alone and then together with limestone. Secondly, not all the limestone atrium houses can be considered today to be of the of the Samnite Age."" (page 90)', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0mrv3s65z3,Periodo sannitico terzo,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3s65z3,[],,"[-119, -89]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0mrv3s', 'source': 'p0mrv3s', 'spatial_coverage_description': 'Pompeii', 'editorial_note': '""Periodo sannitico terzo"" translates to ""Third Samnite Period."" This period refers to the chronology of fortifications at Pompeii. Maiuri does not explain the gap between the preceding Second Samnite Period and this one.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0mrv3s6r78,I periodo ,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3s6r78,[],,"[-599, -500]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0mrv3s', 'source': 'p0mrv3s', 'spatial_coverage_description': 'Pompeii', 'editorial_note': 'This period refers to the chronology of Roman building and translates to ""Period I"". Mauri derives this periodization from Mau (http://n2t.net/ark:/99152/p03xjrfg8cc), preferring it to Fiorelli\'s periodization (http://www.worldcat.org/oclc/6411737): ""...more complete is the Mau which divided the Pompeian building into main phases: Period I - corresponding to the 6th century BC.""  (pages 88-89) \nThis period is followed by a second building period, also from Mau (http://n2t.net/ark:/99152/p03xjrf), which does not have explicit dates, but an end around the time of the Second Punic War. (page 89)\n\n Maiuri provides a disclaimer about Mau\'s dating of the pre-Samnite and Samnite Periods, offering a more cautious approach to dating based on material: ""Even this classification of the Mau is no longer adheres to reality and in the light of new discoveries, especially with regard to the pre-Samnite Period which presents itself with a more complex variety and with materials so far not yet known, such as in soft tufa, first used alone and then together with limestone. Secondly, not all the limestone atrium houses can be considered today to be of the of the Samnite Age."" (page 90)', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0mrv3spzxt,Epoca romana,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3spzxt,[],,"[-79, 79]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0mrv3s', 'source': 'p0mrv3s', 'spatial_coverage_description': 'Pompeii', 'editorial_note': '""Epoca romana"" translates to ""Roman era."" This period refers to the chronology of fortifications at Pompeii.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0mrv3spnvw,I Fase,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3spnvw,[],,"[-473, -419]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0mrv3s', 'source': 'p0mrv3s', 'spatial_coverage_description': 'Pompeii', 'editorial_note': 'Translates to ""Phase I"" and ""Limestone Age."" Dates are derived from the dates Maiuri gives for the Pre-Samnite/Oscan Period, since this period ""coincided with the Pre-Samnite one."" (page 88) This periodization is derived from Fiorelli (http://www.worldcat.org/oclc/6411737), who first divided Pompeian building into phases but did not provide secure dating for any of them: ""Fiorelli was the first to understand the need for a historical division of Pompeian construction, and proposed this first classification."" (page 88)', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0mrv3sn822,Periodo osco,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3sn822,[],,"[-473, -419]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0mrv3s', 'source': 'p0mrv3s', 'spatial_coverage_description': 'Pompeii', 'editorial_note': '""Periodo osco"" translates to ""Oscan Period,"" and ""Periodo Presannitico"" translates to ""Pre-Samnite Period."" This period refers to the chronology of fortifications at Pompeii. \nTranslations of source notes: ""From these explorations conducted in the different sectors of the walls, the type and development of the Pompeian fortification can be briefly summarized in the following chronological exposition."" (page 97)\n""This first period of the Pompeian fortification ended with the conquest of the city by the Samnites."" (page 97)', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0mrv3s7t44,4° periodo   ,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3s7t44,[],,"[-79, -27]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0mrv3s', 'source': 'p0mrv3s', 'spatial_coverage_description': 'Pompeii', 'editorial_note': 'Translates to ""Third Period"" and ""Roman Republican Era."" Derived from Mau\'s building period (http://n2t.net/ark:/99152/p03xjrfz228): ""...more complete is the Mau which divided the Pompeian building into main phases."" (pages 88-89)  It also references Mau\'s second painting style (http://n2t.net/ark:/99152/p03xjrf7pkp): ""The second style of wall painting appears in it."" (page 89)', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0mrv3spd6g,epoca di costruzione,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3spd6g,[],,"[-473, -429]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0mrv3s', 'source': 'p0mrv3s', 'spatial_coverage_description': 'Pompeii', 'editorial_note': 'This period refers to the chronology of fortification at Pompeii. ""Era of construction"" falls within the ""Periodo osco"" (Oscan Period) (page 97)', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0mrv3sczq3,II Fase,periodo,roman_republic,https://n2t.net/ark:/99152/p0mrv3sczq3,[],,"[-399, -89]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0mrv3s', 'source': 'p0mrv3s', 'spatial_coverage_description': 'Pompeii', 'editorial_note': 'Translates to ""Phase III"" and ""Tufa Age."" Start date is derived from the date Maiuri provides for the First Samnite Period and end date is derived from the date for the Third Samnite Period since this age ""corresponds to the Samnite Era."" (page 88)\nThis periodization is derived from Fiorelli (http://www.worldcat.org/oclc/6411737), who first divided Pompeian building into phases but did not provide secure dating for any of them: ""Fiorelli was the first to understand the need for a historical division of Pompeian construction, and proposed this first classification."" (page 88)', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p06m4n4jp3j,Pre-Site Phase-I,periodo,roman_republic,https://n2t.net/ark:/99152/p06m4n4jp3j,[],,"[-65, -32]",http://www.wikidata.org/entity/Q810,,,,,,"{'authority_id': 'p06m4n4', 'source': 'p06m4n4', 'spatial_coverage_description': 'Petra', 'editorial_note': 'This periodization seems to contradict the date of ""c. Pre-1st c. B.C."" given on the same page. It also overlaps with the dates given for Site Phase II on the same page.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q810']}",{},raw,UNKNOWN,0
p06m4n4rbmq,Nabatean period ,periodo,roman_republic,https://n2t.net/ark:/99152/p06m4n4rbmq,[],,"[-311, 106]",http://www.wikidata.org/entity/Q810,,,,,,"{'authority_id': 'p06m4n4', 'source': 'p06m4n4', 'spatial_coverage_description': 'Petra', 'editorial_note': 'Derived from http://www.worldcat.org/oclc/246795860, page 45.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q810']}",{},raw,UNKNOWN,0
p06m4n4nd62,Site Phase II,periodo,roman_republic,https://n2t.net/ark:/99152/p06m4n4nd62,[],,"[-65, -32]",http://www.wikidata.org/entity/Q810,,,,,,"{'authority_id': 'p06m4n4', 'source': 'p06m4n4', 'spatial_coverage_description': 'Petra', 'editorial_note': 'Also on page 17: ""Pre-Phase I is dated to the mid-1st c. B.C."" This periodization, coinciding with the Site Phase II periodization here, seems to contradict the earlier periodization of ""Pre-Site Phase-I as ""c. Pre-1st c. B.C.""', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q810']}",{},raw,UNKNOWN,0
p06m4n4jvbw,Site Phase I,periodo,roman_republic,https://n2t.net/ark:/99152/p06m4n4jvbw,[],,"[-99, -65]",http://www.wikidata.org/entity/Q810,,,,,,"{'authority_id': 'p06m4n4', 'source': 'p06m4n4', 'spatial_coverage_description': 'Petra', 'editorial_note': 'On page 18, the text reads, ""Phase I, roughly dated later than the mid-1st c. B.C.,"" seemingly contradicting the periodization on page 17 which is entered here.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q810']}",{},raw,UNKNOWN,0
p093ht3d83b,Hochklassik,periodo,roman_republic,https://n2t.net/ark:/99152/p093ht3d83b,[],,"[-449, -429]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p093ht3', 'source': 'p093ht3', 'spatial_coverage_description': 'Griechenland', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p093ht38rwv,Reicher Stil,periodo,roman_republic,https://n2t.net/ark:/99152/p093ht38rwv,[],,"[-429, -399]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p093ht3', 'source': 'p093ht3', 'spatial_coverage_description': 'Griechenland', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p093ht3krgb,hochhellenistisch,periodo,roman_republic,https://n2t.net/ark:/99152/p093ht3krgb,[],,"[-229, -149]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p093ht3', 'source': 'p093ht3', 'spatial_coverage_description': 'Griechenland', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p093ht3tw3n,späthellenistisch,periodo,roman_republic,https://n2t.net/ark:/99152/p093ht3tw3n,[],,"[-149, -29]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p093ht3', 'source': 'p093ht3', 'spatial_coverage_description': 'Griechenland', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p093ht37vwf,Archaische Zeit,periodo,roman_republic,https://n2t.net/ark:/99152/p093ht37vwf,[],,"[-619, -508]",http://www.wikidata.org/entity/Q220,,,,,,"{'authority_id': 'p093ht3', 'source': 'p093ht3', 'spatial_coverage_description': 'Rom', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q220', 'http://www.wikidata.org/entity/Q1747689']}",{},raw,UNKNOWN,0
