id,label,federation,domain,uri,concept_ref,text_ref,survey_depth,is_seed,lcc,oclc,lccn
69013930,The Roman Republic.,worldcat,roman_republic,http://lccn.loc.gov/69013930,,http://lccn.loc.gov/69013930,0,False,DG231 .H4 1969,,69013930
04037242,The history of Rome.,worldcat,roman_republic,http://lccn.loc.gov/04037242,,http://lccn.loc.gov/04037242,0,False,DG231 .K27,,04037242
2004030612,The fall of the Roman Republic,worldcat,roman_republic,http://lccn.loc.gov/2004030612,,http://lccn.loc.gov/2004030612,0,False,DG254 .S45 2005,,2004030612
2007299353,A history of the Roman republic,worldcat,roman_republic,http://lccn.loc.gov/2007299353,,http://lccn.loc.gov/2007299353,0,False,DG231 .B7913 2007,,2007299353
15018998,"History of the later Roman commonwealth, from the end of the second Punic war to the death of Julius Caesar; and of the reign of Augustus:  with a life of Trajan.",worldcat,roman_republic,http://lccn.loc.gov/15018998,,http://lccn.loc.gov/15018998,0,False,DG231 .A763,,15018998
17020472,"The Roman history, from the building of Rome to the ruin of the commonwealth ...",worldcat,roman_republic,http://lccn.loc.gov/17020472,,http://lccn.loc.gov/17020472,0,False,DG231 .H78 1830,,17020472
2003048572,The Cambridge Companion to the Roman Republic,worldcat,roman_republic,http://lccn.loc.gov/2003048572,,http://lccn.loc.gov/2003048572,0,False,DG235 .C36 2004,,2003048572
04035218,The history of Rome.,worldcat,roman_republic,http://lccn.loc.gov/04035218,,http://lccn.loc.gov/04035218,0,False,DG231 .K265,,04035218
66028978,Beyond the Rubicon; a history of early Rome.,worldcat,roman_republic,http://lccn.loc.gov/66028978,,http://lccn.loc.gov/66028978,0,False,DG231 .H27,,66028978
2017020617,The storm before the storm : the beginning of the end of the Roman Republic,worldcat,roman_republic,http://lccn.loc.gov/2017020617,,http://lccn.loc.gov/2017020617,0,False,DG254 .D86 2017,,2017020617
2022029509,A community in transition : Rome between Hannibal and the Gracchi,worldcat,roman_republic,http://lccn.loc.gov/2022029509,,http://lccn.loc.gov/2022029509,0,False,DG241,,2022029509
81020047,The Roman Republic,worldcat,roman_republic,http://lccn.loc.gov/81020047,,http://lccn.loc.gov/81020047,0,False,DG235 .C7 1982,,81020047
ca11003379,"A short history of the Roman republic,",worldcat,roman_republic,,,http://lccn.loc.gov/ca11003379,0,False,DG231 .H42,,ca11003379
16016419,The history of the progress and termination of the Roman republic.,worldcat,roman_republic,http://lccn.loc.gov/16016419,,http://lccn.loc.gov/16016419,0,False,DG254 .F29 1841,,16016419
04036650,"Lucius Annæus Florus, his Epitome of Roman history, from Romulus to Augustus Cæesar.",worldcat,roman_republic,http://lccn.loc.gov/04036650,,http://lccn.loc.gov/04036650,0,False,DG207 .F64,,04036650
33009523,"The Gracchi, Marius, and Sulla;",worldcat,roman_republic,http://lccn.loc.gov/33009523,,http://lccn.loc.gov/33009523,0,False,Microfilm 18220 DG,,33009523
07006983,"The Gracchi, Marius, and Sulla",worldcat,roman_republic,http://lccn.loc.gov/07006983,,http://lccn.loc.gov/07006983,0,False,DG254 .B4 1888,,07006983
79302322,The Roman Republic,worldcat,roman_republic,http://lccn.loc.gov/79302322,,http://lccn.loc.gov/79302322,0,False,DG235 .C7 1978,,79302322
35016739,"A history of the Roman world from 146 to 30 B.C.,",worldcat,roman_republic,http://lccn.loc.gov/35016739,,http://lccn.loc.gov/35016739,0,False,DG254 .M34,,35016739
93001102,The Roman republic,worldcat,roman_republic,http://lccn.loc.gov/93001102,,http://lccn.loc.gov/93001102,0,False,DG235 .C7 1993,,93001102
91038249,The histories,worldcat,roman_republic,http://lccn.loc.gov/91038249,,http://lccn.loc.gov/91038249,0,False,DG254.2 .S2513 1992,,91038249
65021783,"Octavian, Antony, and Cleopatra,",worldcat,roman_republic,http://lccn.loc.gov/65021783,,http://lccn.loc.gov/65021783,0,False,DG268 .T35,,65021783
66012993,Republican Rome,worldcat,roman_republic,http://lccn.loc.gov/66012993,,http://lccn.loc.gov/66012993,0,False,DG231 .M3,,66012993
10009969,"The Roman republic,",worldcat,roman_republic,http://lccn.loc.gov/10009969,,http://lccn.loc.gov/10009969,0,False,DG231 .H4,,10009969
2024734022,Blood in the forum : the struggle for the Roman republic,worldcat,roman_republic,http://lccn.loc.gov/2024734022,,http://lccn.loc.gov/2024734022,0,False,DG254,,2024734022
07003367,"History of the later Roman commonwealth, from the end of the second Punic war to the death of Julius Caesar; and of the reign of Augustus; with  a life of Trajan.",worldcat,roman_republic,http://lccn.loc.gov/07003367,,http://lccn.loc.gov/07003367,0,False,DG231 .A77,,07003367
05000351,"The Roman history, from the building of Rome to the ruin of the commonwealth ...",worldcat,roman_republic,http://lccn.loc.gov/05000351,,http://lccn.loc.gov/05000351,0,False,DG231 .H78,,05000351
36013676,Cæsar's mantle; the end of the Roman republic,worldcat,roman_republic,http://lccn.loc.gov/36013676,,http://lccn.loc.gov/36013676,0,False,DG268 .M32 1936a,,36013676
04037245,History of the Roman republic.,worldcat,roman_republic,http://lccn.loc.gov/04037245,,http://lccn.loc.gov/04037245,0,False,DG231 .M62,,04037245
82199141,Rome and Italy : books VI-X of The History of Rome from its foundation,worldcat,roman_republic,http://lccn.loc.gov/82199141,,http://lccn.loc.gov/82199141,0,False,DG207 .L582513 1982,,82199141
68018075,Death of the Roman Republic; from 146 B.C. to the birth of the Roman Empire.,worldcat,roman_republic,http://lccn.loc.gov/68018075,,http://lccn.loc.gov/68018075,0,False,DG254 .P4,,68018075
07006979,The Roman triumvirates;,worldcat,roman_republic,http://lccn.loc.gov/07006979,,http://lccn.loc.gov/07006979,0,False,DG261 .M53,,07006979
a55008628,A history of the Roman world from 146 to 30 B.C.;,worldcat,roman_republic,,,http://lccn.loc.gov/a55008628,0,False,DG254 .M34 1953,,a55008628
75176296,"The dawn of empire: Rome's rise to world power,",worldcat,roman_republic,http://lccn.loc.gov/75176296,,http://lccn.loc.gov/75176296,0,False,DG241 .E77 1972,,75176296
72094085,The Roman Republic,worldcat,roman_republic,http://lccn.loc.gov/72094085,,http://lccn.loc.gov/72094085,0,False,DG231.7 .G7,,72094085
75007341,The failure of the Roman Republic,worldcat,roman_republic,http://lccn.loc.gov/75007341,,http://lccn.loc.gov/75007341,0,False,DG254 .S55 1975,,75007341
30005836,"Lucius Annaeus Florus, Epitome of Roman history. Cornelius Nepos.",worldcat,roman_republic,http://lccn.loc.gov/30005836,,http://lccn.loc.gov/30005836,0,False,PA6156 .F5 1929,,30005836
19004738,"The history of the progress and termination of the Roman republic,",worldcat,roman_republic,http://lccn.loc.gov/19004738,,http://lccn.loc.gov/19004738,0,False,DF213.5 .G48 1825,,19004738
04036643,The republic of Rome.,worldcat,roman_republic,http://lccn.loc.gov/04036643,,http://lccn.loc.gov/04036643,0,False,DG231 .R54,,04036643
04037249,A history of Rome to the battle of Actium;,worldcat,roman_republic,http://lccn.loc.gov/04037249,,http://lccn.loc.gov/04037249,0,False,DG231 .S5,,04037249
18000592,The history of the progress and termination of the Roman republic.,worldcat,roman_republic,http://lccn.loc.gov/18000592,,http://lccn.loc.gov/18000592,0,False,DG254 .F29 1783,,18000592
05000028,The Roman triumvirates;,worldcat,roman_republic,http://lccn.loc.gov/05000028,,http://lccn.loc.gov/05000028,0,False,DG261 .M4,,05000028
76378574,Rome and the Mediterranean : books XXXI-XLV of The history of Rome from its foundation,worldcat,roman_republic,http://lccn.loc.gov/76378574,,http://lccn.loc.gov/76378574,0,False,DG250 .L58213,,76378574
05008480,"The Roman histories of Lucius Iulius Florus : from the foundation of Rome, till Caesar Augustus for above DCC yeares, & from thence to Trajan near CC yeares, divided by Flor[us] into IV ages",worldcat,roman_republic,http://lccn.loc.gov/05008480,,http://lccn.loc.gov/05008480,0,False,DG207 .F63,,05008480
72179460,"The dawn of empire: Rome's rise to world power,",worldcat,roman_republic,http://lccn.loc.gov/72179460,,http://lccn.loc.gov/72179460,0,False,DG241 .E77,,72179460
