child_qid,child_label,parent_qid,parent_label,direction,level
Q130531967,Community Health Center O   lavanna,Q4260475,medical facility,down,1
Q130531968,Community Health Center Cheruvannoor,Q4260475,medical facility,down,1
Q130531969,Community Health Center Kodenchery,Q4260475,medical facility,down,1
Q130532061,Primary Health Center Koottayi,Q4260475,medical facility,down,1
Q130532080,Primary Health Center Amarambalam,Q4260475,medical facility,down,1
Q130532089,Primary Health Center Chaliyar,Q4260475,medical facility,down,1
Q130532090,Primary Health Center Edakkara,Q4260475,medical facility,down,1
Q130532091,Primary Health Center Kurubalangode,Q4260475,medical facility,down,1
Q130532092,Primary Health Center Moothedam,Q4260475,medical facility,down,1
Q130532093,Primary Health Center Chathalloor,Q4260475,medical facility,down,1
Q130532094,Primary Health Center Trikkalangode,Q4260475,medical facility,down,1
Q130532095,Primary Health Center Trippanachi,Q4260475,medical facility,down,1
Q130532096,Primary Health Center Angadipuram,Q4260475,medical facility,down,1
Q130532097,Primary Health Center Chemmalasseri,Q4260475,medical facility,down,1
Q130532098,Primary Health Center Kodur,Q4260475,medical facility,down,1
Q130532099,Primary Health Center Koottilangadi,Q4260475,medical facility,down,1
Q130532100,Primary Health Center Makkaraparamba,Q4260475,medical facility,down,1
Q130532101,Primary Health Center Moorkkanad,Q4260475,medical facility,down,1
Q130532102,Primary Health Center Marancherry,Q4260475,medical facility,down,1
Q130532103,Primary Health Center Nannammukku,Q4260475,medical facility,down,1
Q130532104,Primary Health Center Perumpadappu,Q4260475,medical facility,down,1
Q130532105,Primary Health Center Veliyancode,Q4260475,medical facility,down,1
Q130532106,Primary Health Center Edappatta,Q4260475,medical facility,down,1
Q130532107,Primary Health Center Elamkulam,Q4260475,medical facility,down,1
Q130532109,Primary Health Center Keezhattur,Q4260475,medical facility,down,1
Q130532111,Primary Health Center Vettathur,Q4260475,medical facility,down,1
Q130532112,Primary Health Center Kadalundinagaram,Q4260475,medical facility,down,1
Q130532113,Primary Health Center Moonniyur,Q4260475,medical facility,down,1
Q130532114,Primary Health Center Nannambra,Q4260475,medical facility,down,1
Q130532115,Primary Health Center Muthuvalloor,Q4260475,medical facility,down,1
Q130532116,Primary Health Center Keezhuparamba,Q4260475,medical facility,down,1
Q130532117,Primary Health Center Odakkayam,Q4260475,medical facility,down,1
Q130532118,Primary Health Center Pookottur,Q4260475,medical facility,down,1
Q130532119,Primary Health Center Nediyiruppu,Q4260475,medical facility,down,1
Q130532120,Primary Health Center Oorakam,Q4260475,medical facility,down,1
Q130532121,Primary Health Center Athavanad,Q4260475,medical facility,down,1
Q130532122,Primary Health Center Irimbiliyam,Q4260475,medical facility,down,1
Q130532123,Primary Health Center Marakkara,Q4260475,medical facility,down,1
Q130532125,Primary Health Center Chelembra,Q4260475,medical facility,down,1
Q130532126,Primary Health Center Cherukavu,Q4260475,medical facility,down,1
Q130532127,Primary Health Center Ezhavanthuruthy,Q4260475,medical facility,down,1
Q130532128,Primary Health Center Cheriyamundam,Q4260475,medical facility,down,1
Q130532129,Primary Health Center Kalpakanchery,Q4260475,medical facility,down,1
Q130532130,Primary Health Center Ponmundam,Q4260475,medical facility,down,1
Q130532131,Primary Health Center Thanalur,Q4260475,medical facility,down,1
Q130532132,Primary Health Center Perumannaklari,Q4260475,medical facility,down,1
Q130532133,Primary Health Center Iringalloor,Q4260475,medical facility,down,1
Q130532135,Primary Health Center Othukkungal,Q4260475,medical facility,down,1
Q130532136,Primary Health Center Thennala,Q4260475,medical facility,down,1
Q130532137,Primary Health Center Kootayi,Q4260475,medical facility,down,1
Q130532138,Primary Health Center Thalakkad,Q4260475,medical facility,down,1
Q130532139,Primary Health Center Triprangode,Q4260475,medical facility,down,1
Q130532140,Primary Health Center Mampad,Q4260475,medical facility,down,1
Q130532141,Primary Health Center Porur,Q4260475,medical facility,down,1
Q130532142,Primary Health Center Thiruvaly,Q4260475,medical facility,down,1
Q130532143,Primary Health Center Thuvvur,Q4260475,medical facility,down,1
Q130532144,Primary Health Center Thenippalam,Q4260475,medical facility,down,1
Q130532145,Primary Health Center Idarikode,Q4260475,medical facility,down,1
Q130532146,Primary Health Center Kalady,Q4260475,medical facility,down,1
Q130532147,Primary Health Center Kunnamangalam,Q4260475,medical facility,down,1
Q130537274,Community Health Center Ulliyeri,Q4260475,medical facility,down,1
Q130537370,Community Health Center Orkatteri,Q4260475,medical facility,down,1
Q130537377,Community Health Center Kunnmmel,Q4260475,medical facility,down,1
Q130537384,Community Health Center Mukkam,Q4260475,medical facility,down,1
Q130537385,Community Health Center Cheruvady,Q4260475,medical facility,down,1
Q130537387,Community Health Center Narikkuni,Q4260475,medical facility,down,1
Q130537388,Community Health Center Thalakkulathoor,Q4260475,medical facility,down,1
Q130537389,Community Health Center Thiruvalloor,Q4260475,medical facility,down,1
Q130537390,Community Health Center Meladi,Q4260475,medical facility,down,1
Q130537391,Community Health Center Thiruvangoor,Q4260475,medical facility,down,1
Q130537392,Community Health Center Valayam,Q4260475,medical facility,down,1
Q130537394,Community Health Center Olavanna,Q4260475,medical facility,down,1
Q130537395,Community Health Center Cheruvannoor,Q4260475,medical facility,down,1
Q130537396,Community Health Center Kodenchery,Q4260475,medical facility,down,1
Q130537433,Primary Health Center Eramangalam,Q4260475,medical facility,down,1
Q130537435,Primary Health Center Panangad,Q4260475,medical facility,down,1
Q130537436,Primary Health Center Mangad,Q4260475,medical facility,down,1
Q130537437,Primary Health Center Kakayam,Q4260475,medical facility,down,1
Q130537438,Primary Health Center Vayalada,Q4260475,medical facility,down,1
Q16917,hospital,Q4260475,medical facility,down,1
Q46124,sanatorium,Q4260475,medical facility,down,1
Q180370,hospital,Q4260475,medical facility,down,1
Q569500,community health center,Q4260475,medical facility,down,1
Q608152,hospice,Q4260475,medical facility,down,1
Q688829,dispensary,Q4260475,medical facility,down,1
Q695416,policlinic,Q4260475,medical facility,down,1
Q718966,doctor's office,Q4260475,medical facility,down,1
Q864217,biobank,Q4260475,medical facility,down,1
Q1295316,emergency department,Q4260475,medical facility,down,1
Q1339313,Q1339313,Q4260475,medical facility,down,1
Q1391390,specialist hospital,Q4260475,medical facility,down,1
Q1706476,veterinary hospital,Q4260475,medical facility,down,1
Q1752787,birthing center,Q4260475,medical facility,down,1
Q1774898,clinic,Q4260475,medical facility,down,1
Q1805775,sleep lab,Q4260475,medical facility,down,1
Q1923645,Q1923645,Q4260475,medical facility,down,1
Q2151257,burn center,Q4260475,medical facility,down,1
Q2209431,Q2209431,Q4260475,medical facility,down,1
Q2296168,medical laboratory,Q4260475,medical facility,down,1
Q2341352,Infirmarium,Q4260475,medical facility,down,1
Q2424154,preventorium,Q4260475,medical facility,down,1
Q2797319,Q2797319,Q4260475,medical facility,down,1
Q3550838,hospital department,Q4260475,medical facility,down,1
Q4382958,psychoneurologic internat,Q4260475,medical facility,down,1
Q4482533,feldsher-midwife station,Q4260475,medical facility,down,1
Q4671274,academic medical centre,Q4260475,medical facility,down,1
Q5166147,convenient care clinic,Q4260475,medical facility,down,1
Q7309759,rehabilitation center,Q4260475,medical facility,down,1
Q7315485,residential treatment center,Q4260475,medical facility,down,1
Q7380579,rural health clinic,Q4260475,medical facility,down,1
Q7415541,sanatorium,Q4260475,medical facility,down,1
Q10950500,Q10950500,Q4260475,medical facility,down,1
Q11416925,Perinatal Medical Center,Q4260475,medical facility,down,1
Q11421213,National Hansen's Disease Sanatorium,Q4260475,medical facility,down,1
Q11499242,emergency medical institution,Q4260475,medical facility,down,1
Q11504420,treatment place,Q4260475,medical facility,down,1
Q11631461,Q11631461,Q4260475,medical facility,down,1
Q11913502,Q11913502,Q4260475,medical facility,down,1
Q12334577,Q12334577,Q4260475,medical facility,down,1
Q15850915,Q15850915,Q4260475,medical facility,down,1
Q21619182,polyclinic in Algeria,Q4260475,medical facility,down,1
Q21619219,care room in Algeria,Q4260475,medical facility,down,1
Q29982375,blood collection center,Q4260475,medical facility,down,1
Q42412799,Q42412799,Q4260475,medical facility,down,1
Q48743999,Insurance medical institution,Q4260475,medical facility,down,1
Q56342399,polyclinic,Q4260475,medical facility,down,1
Q65209973,Q65209973,Q4260475,medical facility,down,1
Q65248849,Q65248849,Q4260475,medical facility,down,1
Q66300090,ambulatory care facility,Q4260475,medical facility,down,1
Q67170410,mobile health unit,Q4260475,medical facility,down,1
Q67190305,substance abuse treatment center,Q4260475,medical facility,down,1
Q70349594,proprietary health facility,Q4260475,medical facility,down,1
Q70374082,medical office building,Q4260475,medical facility,down,1
Q70438722,health resort,Q4260475,medical facility,down,1
Q70444290,student run clinic,Q4260475,medical facility,down,1
Q70450529,hospital unit,Q4260475,medical facility,down,1
Q70477345,dental facility,Q4260475,medical facility,down,1
Q86204352,surgery,Q4260475,medical facility,down,1
Q88235960,Private Patient Unit,Q4260475,medical facility,down,1
Q88308215,United States federal medical center,Q4260475,medical facility,down,1
Q88962360,doctor's office,Q4260475,medical facility,down,1
Q90297042,Residential and long-term care centre,Q4260475,medical facility,down,1
Q97276457,Q97276457,Q4260475,medical facility,down,1
Q97463831,isolation center,Q4260475,medical facility,down,1
Q97478939,Q97478939,Q4260475,medical facility,down,1
Q98082783,Q98082783,Q4260475,medical facility,down,1
Q98559092,dialysis center,Q4260475,medical facility,down,1
Q101552974,Adeyemi College of Education Medical Centre,Q4260475,medical facility,down,1
Q104537043,vaccination center,Q4260475,medical facility,down,1
Q109357003,Q109357003,Q4260475,medical facility,down,1
Q109729302,tuberculosis hut,Q4260475,medical facility,down,1
Q110221580,Q110221580,Q4260475,medical facility,down,1
Q110859066,sickbay,Q4260475,medical facility,down,1
Q111698817,Q111698817,Q4260475,medical facility,down,1
Q115903368,therapeutic bath,Q4260475,medical facility,down,1
Q117478565,Hospício dos Lásaros do Tucunduba,Q4260475,medical facility,down,1
Q124288854,care hotel,Q4260475,medical facility,down,1
Q125924651,Q125924651,Q4260475,medical facility,down,1
Q125962935,thermal bath,Q4260475,medical facility,down,1
Q129168238,Ajiya Primary Health Care Center,Q4260475,medical facility,down,1
Q129175294,Gangtaren Health Post,Q4260475,medical facility,down,1
Q129175580,Mentani Primary Health Clinic,Q4260475,medical facility,down,1
Q129175611,Naya Health Clinic,Q4260475,medical facility,down,1
Q129175630,Dakeu Health Post,Q4260475,medical facility,down,1
Q129252072,medical campus,Q4260475,medical facility,down,1
Q130485390,Q130485390,Q4260475,medical facility,down,1
Q130513641,"Community Health Center, Edavanna",Q4260475,medical facility,down,1
Q130514161,"Community Health Center, Mankada",Q4260475,medical facility,down,1
Q130514572,"Community Health Center,Melattur",Q4260475,medical facility,down,1
Q130525250,Community Health Center Chungathara,Q4260475,medical facility,down,1
Q130525309,Community Health Center Puzhakkattiri,Q4260475,medical facility,down,1
Q130525310,Community Health Center Marancherry,Q4260475,medical facility,down,1
Q130525311,Community Health Center Melattur,Q4260475,medical facility,down,1
Q130525312,Community Health Center Neduva,Q4260475,medical facility,down,1
Q130525313,Community Health Center Omannur,Q4260475,medical facility,down,1
Q130525314,Community Health Center Kottakkal,Q4260475,medical facility,down,1
Q130525315,Community Health Center Thrikkannapuram,Q4260475,medical facility,down,1
Q130525823,Community Health Center Edappal,Q4260475,medical facility,down,1
Q130525824,Community Health Center Tanur,Q4260475,medical facility,down,1
Q130559432,Community Health Center Pallickal,Q4260475,medical facility,down,1
Q130559433,Community Health Center Vilappil,Q4260475,medical facility,down,1
Q130559434,Community Health Center Aryanad,Q4260475,medical facility,down,1
Q130559435,Community Health Center Anchuthengu,Q4260475,medical facility,down,1
Q130559436,Community Health Center Venpakal,Q4260475,medical facility,down,1
Q130559437,Community Health Center Andoorkonam,Q4260475,medical facility,down,1
Q130559468,Primary Health Center Karamana,Q4260475,medical facility,down,1
Q130559469,Primary Health Center Chettivilakam,Q4260475,medical facility,down,1
